timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < AT,none,ammonia,none,demand,-2.1080752711199997,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT,none,avaAndNavi,none,demand,-11.795798997720002,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT,none,hvc,none,demand,-9.18465766152,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE,none,ammonia,none,demand,-7.0663073571599995,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE,none,avaAndNavi,none,demand,-21.32242300428,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE,none,hvc,none,demand,-30.229993771560004,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BG,none,ammonia,none,demand,-1.69466821776,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BG,none,avaAndNavi,none,demand,-2.8538130024,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BG,none,hvc,none,demand,-1.4900250430800002,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ,none,ammonia,none,demand,-1.2655212051600002,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ,none,avaAndNavi,none,demand,-5.48459899776,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ,none,hvc,none,demand,-13.570115018880001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE,none,ammonia,none,demand,-12.195933810120001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE,none,avaAndNavi,none,demand,-124.97501600964,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE,none,hvc,none,demand,-95.61254476559999,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK,none,ammonia,none,demand,-0.12343025712,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK,none,avaAndNavi,none,demand,-13.94179199892,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK,none,hvc,none,demand,-1.13556518604,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE,none,ammonia,none,demand,-0.01798474428,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE,none,avaAndNavi,none,demand,-0.87406199892,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE,none,hvc,none,demand,-0.32637014616,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES,none,ammonia,none,demand,-2.19503021976,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES,none,avaAndNavi,none,demand,-96.59697201600001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES,none,hvc,none,demand,-26.3345348982,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FI,none,ammonia,none,demand,-0.22967950872,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FI,none,avaAndNavi,none,demand,-12.059705000280001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FI,none,hvc,none,demand,-7.373080884,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR,none,ammonia,none,demand,-5.89334620416,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR,none,avaAndNavi,none,demand,-96.87529400892,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR,none,hvc,none,demand,-65.16497005272,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR,none,ammonia,none,demand,-0.6765492978,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR,none,avaAndNavi,none,demand,-23.20878900012,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR,none,hvc,none,demand,-2.7542131164000003,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HR,none,ammonia,none,demand,-1.69276646556,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HR,none,avaAndNavi,none,demand,-3.02849000412,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HR,none,hvc,none,demand,-0.8506523443200001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HU,none,ammonia,none,demand,-77.05369909872,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HU,none,avaAndNavi,none,demand,-3.3337499956800003,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HU,none,hvc,none,demand,-8.59504001952,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE,none,ammonia,none,demand,-0.04704070944,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE,none,avaAndNavi,none,demand,-14.023151996880001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE,none,hvc,none,demand,-1.35011802312,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT,none,ammonia,none,demand,-2.11259115624,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT,none,avaAndNavi,none,demand,-63.704824992960006,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT,none,hvc,none,demand,-33.7873059402,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LT,none,ammonia,none,demand,-4.03282540572,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LT,none,avaAndNavi,none,demand,-1.503540996,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LT,none,hvc,none,demand,-1.33457617128,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU,none,ammonia,none,demand,-0.0161886114,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU,none,avaAndNavi,none,demand,-6.99116900028,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU,none,hvc,none,demand,-0.21454945572,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LV,none,ammonia,none,demand,-0.00367799988,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LV,none,avaAndNavi,none,demand,-1.8470089977600002,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LV,none,hvc,none,demand,-0.50069143056,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL,none,ammonia,none,demand,-5.40710508564,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL,none,avaAndNavi,none,demand,-49.539925000800004,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL,none,hvc,none,demand,-49.63916522748,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL,none,ammonia,none,demand,-9.122593709760002,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL,none,avaAndNavi,none,demand,-12.930431997119998,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL,none,hvc,none,demand,-19.93251615888,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PT,none,ammonia,none,demand,-0.65265158856,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PT,none,avaAndNavi,none,demand,-19.89658899864,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PT,none,hvc,none,demand,-6.12258099396,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO,none,ammonia,none,demand,-1.82152412544,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO,none,avaAndNavi,none,demand,-3.0340620036,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO,none,hvc,none,demand,-4.20062836536,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE,none,ammonia,none,demand,-0.92377372872,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE,none,avaAndNavi,none,demand,-13.900579991999999,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE,none,hvc,none,demand,-10.57582994148,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SI,none,ammonia,none,demand,-0.015242224799999999,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SI,none,avaAndNavi,none,demand,-0.32553400416,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SI,none,hvc,none,demand,-0.8258507257200001,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SK,none,ammonia,none,demand,-1.8085570828799997,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SK,none,avaAndNavi,none,demand,-0.5292219972,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SK,none,hvc,none,demand,-3.13246955724,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL,none,ammonia,none,demand,-5.17317838728,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL,none,avaAndNavi,none,demand,-0.6842330003999999,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL,none,hvc,none,demand,-15.89314719084,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < BA,none,ammonia,none,demand,-5.17317838728,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < BA,none,avaAndNavi,none,demand,-0.11025399948,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < BA,none,hvc,none,demand,-15.89314719084,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH,none,ammonia,none,demand,-0.16499230488,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH,none,avaAndNavi,none,demand,-16.38888888852,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH,none,hvc,none,demand,-2.5837984328399997,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < ME,none,ammonia,none,demand,-5.17317838728,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < ME,none,avaAndNavi,none,demand,-0.29306700012000003,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < ME,none,hvc,none,demand,-15.89314719084,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < MK,none,ammonia,none,demand,-5.17317838728,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < MK,none,avaAndNavi,none,demand,-0.32507800236,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < MK,none,hvc,none,demand,-15.89314719084,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO,none,ammonia,none,demand,-2.97955737996,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO,none,avaAndNavi,none,demand,-21.387711993840004,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO,none,hvc,none,demand,-11.12841420168,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < RS,none,ammonia,none,demand,-5.17317838728,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < RS,none,avaAndNavi,none,demand,-1.7304470011200002,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < RS,none,hvc,none,demand,-15.89314719084,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK,none,ammonia,none,demand,-3.52768199424,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK,none,avaAndNavi,none,demand,-161.35957801151997,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK,none,hvc,none,demand,-37.057863731160005,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at,none,electricity,none,demand,-62.80670354700376,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE < be,none,electricity,none,demand,-73.57110149038749,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BG < bg,none,electricity,none,demand,-29.151652331592498,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz,none,electricity,none,demand,-57.84112871672626,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de,none,electricity,none,demand,-480.6669290362589,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK < dk_e,none,electricity,none,demand,-14.840470957921246,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK < dk_w,none,electricity,none,demand,-14.61309848663375,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE < ee,none,electricity,none,demand,-7.2242240988975,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es,none,electricity,none,demand,-241.86976222482903,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FI < fi,none,electricity,none,demand,-65.75221771148627,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr,none,electricity,none,demand,-388.48116913878687,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < FR < fr_co,none,electricity,none,demand,-1.8521487275574993,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < GR < gr,none,electricity,none,demand,-45.293539452423744,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HR < hr,none,electricity,none,demand,-16.66354519301,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < HU < hu,none,electricity,none,demand,-37.139142189945,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IE < ie,none,electricity,none,demand,-24.850035046635,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_cn,none,electricity,none,demand,-26.827948212973748,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_cs,none,electricity,none,demand,-52.11402812907875,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_n,none,electricity,none,demand,-137.16694287312,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_s,none,electricity,none,demand,-21.500292912120003,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_sar,none,electricity,none,demand,-7.140760088276251,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < IT < it_sic,none,electricity,none,demand,-15.803024585776251,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LT < lt,none,electricity,none,demand,-11.654630438753752,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LU < lu,none,electricity,none,demand,-4.743497604063749,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < LV < lv,none,electricity,none,demand,-6.197827173300006,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < NL < nl,none,electricity,none,demand,-107.74187255656874,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PL < pl,none,electricity,none,demand,-145.08503697233502,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < PT < pt,none,electricity,none,demand,-46.520582994143744,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < RO < ro,none,electricity,none,demand,-54.98074169202627,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_1,none,electricity,none,demand,-2.36463549346375,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_2,none,electricity,none,demand,-7.9698036205625,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_3,none,electricity,none,demand,-75.53087609013126,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SE < se_4,none,electricity,none,demand,-18.8370298173675,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SI < si,none,electricity,none,demand,-12.302245317123749,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < SK < sk,none,electricity,none,demand,-26.154563723228748,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < AL < al,none,electricity,none,demand,-4.610558327067498,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < BA < ba,none,electricity,none,demand,-9.576650299108747,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < CH < ch,none,electricity,none,demand,-32.80000000031751,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < ME < me,none,electricity,none,demand,-2.840111742995,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < MK < mk,none,electricity,none,demand,-5.224403178772499,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_m,none,electricity,none,demand,-11.713079891235006,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_n,none,electricity,none,demand,-11.478395480888745,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < NO < no_s,none,electricity,none,demand,-83.4451087302462,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < RS < rs,none,electricity,none,demand,-32.745372706838765,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < ni,none,electricity,none,demand,-2.3339139332025005,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,nonEU < UK < uk,none,electricity,none,demand,-254.05999586973368,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 49AT,none,processHeat_high,none,demand,-8.052237576579795,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 49AT,none,processHeat_low,none,demand,-4.425715218469889,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 50AT,none,processHeat_high,none,demand,-13.34350728309239,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 50AT,none,processHeat_low,none,demand,-7.824989937853212,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 51AT,none,processHeat_high,none,demand,-7.597897710782234,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < AT < at < 51AT,none,processHeat_low,none,demand,-5.696383718594865,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE < be < 28BE,none,processHeat_high,none,demand,-43.211193836671804,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BE < be < 28BE,none,processHeat_low,none,demand,-16.488219431230934,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BG < bg < 66BG,none,processHeat_high,none,demand,-5.415481574225062,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < BG < bg < 66BG,none,processHeat_low,none,demand,-5.715116201590504,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_high,none,demand,-10.255962331619779,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_low,none,demand,-15.648391687936039,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_high,none,demand,-10.009607575485488,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_low,none,demand,-13.539738914234945,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 31DE,none,processHeat_high,none,demand,-19.38048888383124,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 31DE,none,processHeat_low,none,demand,-14.729014199795376,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 32DE,none,processHeat_high,none,demand,-9.24923313705228,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 32DE,none,processHeat_low,none,demand,-7.211675267733554,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 33DE,none,processHeat_high,none,demand,-49.882691540948976,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 33DE,none,processHeat_low,none,demand,-25.712787196307126,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 34DE,none,processHeat_high,none,demand,-23.2879104796839,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 34DE,none,processHeat_low,none,demand,-10.305923830770546,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 35DE,none,processHeat_high,none,demand,-27.48970939318459,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 35DE,none,processHeat_low,none,demand,-20.426710278681377,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 36DE,none,processHeat_high,none,demand,-31.693495441954465,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 36DE,none,processHeat_low,none,demand,-19.156125144974183,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 37DE,none,processHeat_high,none,demand,-34.011676969511946,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DE < de < 37DE,none,processHeat_low,none,demand,-21.58680858449394,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_high,none,demand,-1.0284797174574496,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_low,none,demand,-1.7890744260781164,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_high,none,demand,-2.699498963683099,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_low,none,demand,-4.171717106825726,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE < ee < 73EE,none,processHeat_high,none,demand,-0.5412160694573277,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < EE < ee < 73EE,none,processHeat_low,none,demand,-1.1612243905033734,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 01ES,none,processHeat_high,none,demand,-4.358911841817282,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 01ES,none,processHeat_low,none,demand,-1.6792579172385058,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 02ES,none,processHeat_high,none,demand,-5.126238890513008,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 02ES,none,processHeat_low,none,demand,-1.722154624798302,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 03ES,none,processHeat_high,none,demand,-3.389301878117563,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 03ES,none,processHeat_low,none,demand,-1.4416298612906022,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 04ES,none,processHeat_high,none,demand,-8.357847976535217,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 04ES,none,processHeat_low,none,demand,-3.2251044440517673,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 05ES,none,processHeat_high,none,demand,-2.70556839342967,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 05ES,none,processHeat_low,none,demand,-1.2975723056181403,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
30th < 2040,EU < ES < es < 06ES,none,processHeat_high,none,demand,-14.568140546509673,low_time_resolution_iteraiton1-1_oil0_hvc0_syngas0_cluster0
