iteration,objectiveValue
600,1252170.7485633865
601,1223844.2914624773
603,1210458.212650083
604,1178427.106932344
606,1369180.4606882627
607,1014952.3145375894
608,1064795.1693549084
609,1297357.9855328568
610,1047283.9635596656
611,1316628.9294168318
612,1400124.913513247
613,1369688.167884805
614,1012547.6102265994
615,1477974.874573836
616,1159288.787490076
617,1560782.940974056
618,1312946.1919949767
621,1126397.7652632275
623,1126430.984816057
624,1194462.5526979829
625,1218415.0737214617
626,1093161.7634055277
627,1412649.5769086862
628,1256893.199167932
629,1441861.392433589
630,1289606.6793577434
632,1159523.8064351175
633,1457132.7130347802
634,1300393.4943637864
635,1174094.621530526
636,1322229.7300887238
637,1075761.4976177835
638,1228159.3990145558
639,1337577.965998902
641,1239781.5387704936
642,1098035.9605163955
643,1252381.843377068
644,1274531.000981231
645,1315077.3359289658
646,1444810.4639281067
647,966160.5064504172
648,1174366.279501484
649,1127686.7205135678
650,1233288.4375353628
651,1067954.4599579186
652,1287925.855340736
654,1164453.6373752411
655,1187402.3441043908
657,1336167.5946683397
658,1088035.6346892517
659,1039447.759375194
660,1330523.5433800633
661,1297350.2725774054
663,1514181.2464057573
665,950716.7274241502
666,1241564.509393803
667,1206933.7754360964
669,1162018.34744233
670,1385838.91253419
671,1148491.0212977857
672,1119715.5729356129
675,1216695.8078261488
676,1248607.916201166
677,1487589.537988445
680,1167135.484230965
681,1282612.4196021936
683,1254357.911332957
684,1279009.9904108655
685,1185904.6492688956
686,1064073.3896222382
687,1107002.072127615
688,1103795.924857156
689,1170726.4615162048
690,1090221.8158431323
691,1276874.762661327
693,1249016.7181782348
694,1338163.2109920972
695,1049626.935700094
696,1486670.3460087806
697,1339630.323929404
698,1139470.725306935
699,1213800.9835450435
700,1327979.2649405578
701,1511018.6738687083
702,1178529.398996641
703,1255935.5210548774
705,1136145.507801429
706,980928.373992449
707,1104956.2091050867
708,1048199.074738762
709,1202257.5773722248
710,1005297.0119587044
711,1181182.722841524
712,998982.6861253176
714,1196094.2804720325
715,1150303.590650685
716,1071205.4832873216
717,976402.5692779376
718,1291973.376843182
719,1085162.4448373034
720,1372287.8521351663
721,1243296.520241188
722,1064646.6765194351
724,1158216.610323319
725,1042134.5926045248
726,1311785.2187794766
727,1300500.9721477805
728,1537433.5151372706
729,1456197.768196159
730,933908.4517424732
731,1439675.6879704024
732,1228927.6990036038
733,1279863.5583415388
737,1425102.3957404683
738,1275833.5017685597
739,1388032.8779689749
740,1236653.1696666367
741,1223918.317008995
742,1309027.7821399432
743,965755.2127279536
744,1245222.6374279498
745,1293664.2954921145
746,1130267.353976647
747,1293286.2802951965
748,1174878.3802666636
749,1503508.183933213
751,1205871.7689756756
755,962265.8218732792
756,1350036.179515963
757,1118254.7721365187
759,1023188.413936098
761,1239868.9370904677
762,1164950.7685881786
763,1425127.866336565
764,1318175.5614063514
765,1355247.5101882478
766,1071794.430387424
767,1194921.7609191309
768,1301743.5672312216
769,1095877.1940190834
770,1432363.283167824
771,1115347.1640667566
772,1133090.265220394
773,1159826.6598390474
774,1339544.948373248
775,975034.2290869984
776,1072215.232007285
777,1248240.2365313324
778,1215827.3190339091
779,1247095.2594324558
780,1211466.3953701595
781,1322040.4446606603
782,1388975.26156433
784,1430457.4822249953
785,1121205.4839174189
786,1477632.8468943855
787,1263155.196382858
789,955701.5955013492
791,1109151.1153532998
792,1463098.1894694848
793,1453767.596224068
794,1289948.669606198
795,1530256.115455719
796,1392980.128173453
797,1001435.1758553736
799,1100001.9204886989
800,1210835.9353882675
801,1149503.4140273996
802,1297077.2938281747
803,1369814.2936960156
805,1234721.5665510204
806,1154708.9366867002
807,1143127.3190857547
809,1430481.492967768
810,1030969.0992413224
811,1078248.474012194
814,1389510.4632379722
815,1181460.7796696234
816,1136801.5239158066
817,1387887.5927164524
819,1314427.2900209718
821,1519504.092800005
822,1454531.113577962
823,1129393.5019972343
824,1200349.5520753209
825,1405255.8379971883
826,984537.9208692784
827,1035193.8166762342
829,1283579.59514289
830,1260849.4081058446
832,1106805.4568658546
834,1416813.447457306
835,1239350.313471908
836,1144568.757742234
837,1262215.0086272035
838,1262241.7097865166
840,1374207.0498760915
841,1307728.758009256
842,1319252.4362092076
843,1065805.3977580287
845,1115012.245346461
846,1295802.9280962364
848,1281889.0376838222
849,1214544.4111618523
850,1163520.0616755162
851,1444318.3968428385
852,1067710.520353023
854,1253766.2961176594
855,1340136.4012582288
857,1224470.6895375077
858,1392441.3057609932
859,1244679.4342197848
860,1533414.26218538
861,1247426.6775470064
862,1331009.190643145
863,1037148.2240178628
864,1361303.5188567883
865,1280312.3454928675
866,1067839.5969178611
867,1164337.747088832
868,1272795.1721961629
869,954114.2403485288
871,1154630.2937852028
872,1079085.9751586518
873,1324078.1933092766
874,1277081.4831145438
875,1116445.9521002227
877,1373553.0716430666
878,1353742.5665528546
879,1080986.8820179163
880,1193923.2674006675
881,1065094.6197378072
882,1268915.612982987
883,1041174.6322299396
884,1231266.4623431938
885,919652.42858374
886,1422531.4148862667
887,994862.8959513996
889,1316337.872295282
890,1130892.2127214116
891,1462784.3452180258
892,996487.7055111562
895,1168507.5572685627
896,1341344.1853639465
897,1053746.5796857516
899,1268453.221112988
900,1035427.3675680192
901,1347609.5593116805
902,1259993.10086317
903,1414182.6309178388
904,1484567.354556837
905,1150576.2527506188
906,1204717.0453416433
907,1079753.4142034228
909,1033394.3985472368
910,1268105.2336088526
912,1243814.1742552095
913,1208434.246798114
914,1033451.439807949
915,1184478.637060446
916,1232051.252542281
917,1337246.553113942
918,1380231.586528598
919,1277809.213455678
920,1053795.6983564752
921,1192289.7859038557
922,1136912.4475212577
923,1318660.967638625
924,1047494.7355115208
925,1305730.0386777965
926,1262510.1889920193
928,1237492.4664821809
930,1235542.470984303
931,1056761.007574199
932,968123.2336817256
933,1123446.1420852782
934,1275700.2939967888
937,1293523.6422750829
938,1079265.510682715
940,1340172.9277390228
941,1150348.3275066866
942,1118091.662745546
943,1164740.1504530371
945,1141780.9281389269
946,1254971.6337571824
947,1136528.966286946
948,1033260.5635680504
949,1285750.0172478715
952,1223161.4939287624
953,1105485.804392037
954,1266004.93977697
955,1320701.4020541888
956,1156026.0529316794
957,1151144.540244997
959,1236828.9654308222
960,1265110.6479297993
961,1383068.020621718
963,1570040.6306294731
964,1242354.085167932
965,1206891.6785823742
966,1175238.1728415496
967,1370611.4084625414
968,1525727.4334332135
969,1257757.4996564337
970,1250852.314592545
971,1011642.2099757348
972,1230176.780669138
973,1407178.020102537
974,1318417.29891192
975,1329058.645209201
976,1216660.599877067
977,1154142.3626151625
978,1180933.813913912
979,1291170.5112422262
981,1272127.9240859072
982,1466416.1432220377
983,1129497.0220230478
984,1261687.324569791
985,1338141.2842890215
987,1173995.9082682354
988,1080475.8468159717
989,1244932.677547637
990,985440.5291418884
991,1309021.7580441984
992,1115170.4948146096
993,1383959.749266457
994,1108189.794774425
995,1482633.5364483064
996,1164972.1458318734
997,1186583.686246344
998,1299554.656618156
999,1055926.2227860673
