timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,nonEU < UK < uk < 91UK,solar < openspace_c < pvOpenspace_c,none,none,expConv,3.2141738046180285e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,solar < openspace_c < pvOpenspace_c,none,none,expConv,2.205501841844636e-5,one node
30th < 2040,EU < BG < bg < 66BG,solar < openspace_c < pvOpenspace_c,none,none,capaConv,25.292800517324075,one node
30th < 2040,EU < ES < es < 01ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,6.919557540348221,one node
30th < 2040,EU < ES < es < 02ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.2747030758860298,one node
30th < 2040,EU < ES < es < 03ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,23.282692428642218,one node
30th < 2040,EU < ES < es < 04ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,2.55298271743136,one node
30th < 2040,EU < ES < es < 05ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.259615609421475,one node
30th < 2040,EU < ES < es < 06ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,6.315642005543418,one node
30th < 2040,EU < ES < es < 07ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.7069987275950245,one node
30th < 2040,EU < ES < es < 08ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,36.70494861106137,one node
30th < 2040,EU < ES < es < 09ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,2.4417355253186326,one node
30th < 2040,EU < ES < es < 10ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,20.213828365169373,one node
30th < 2040,EU < ES < es < 11ES,solar < openspace_c < pvOpenspace_c,none,none,capaConv,38.817372810503755,one node
30th < 2040,EU < FR < fr < 15FR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.8580197846740566e-5,one node
30th < 2040,EU < FR < fr < 16FR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,2.2290721366086495e-5,one node
30th < 2040,EU < FR < fr < 17FR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,2.0365624753743533e-5,one node
30th < 2040,EU < FR < fr < 19FR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.0749555922870173e-5,one node
30th < 2040,EU < FR < fr < 20FR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,6.901917682989412,one node
30th < 2040,EU < FR < fr_co < 99FR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.43788554061490825,one node
30th < 2040,EU < GR < gr < 68GR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,6.990821008152043,one node
30th < 2040,EU < GR < gr < 69GR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,32.42090254049997,one node
30th < 2040,EU < HR < hr < 62HR,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.732414200548862,one node
30th < 2040,EU < IT < it_cn < 53IT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.4355297191341329e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.5521441416236096e-5,one node
30th < 2040,EU < IT < it_s < 55IT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,29.16034979860058,one node
30th < 2040,EU < IT < it_sar < 98IT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.8480672084701315,one node
30th < 2040,EU < IT < it_sic < 56IT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,9.43009998503775,one node
30th < 2040,EU < PT < pt < 12PT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,3.9280635392321797,one node
30th < 2040,EU < PT < pt < 13PT,solar < openspace_c < pvOpenspace_c,none,none,capaConv,7.210232238029392,one node
30th < 2040,EU < RO < ro < 59RO,solar < openspace_c < pvOpenspace_c,none,none,capaConv,3.1882001900943,one node
30th < 2040,EU < RO < ro < 60RO,solar < openspace_c < pvOpenspace_c,none,none,capaConv,3.051327469238138,one node
30th < 2040,EU < RO < ro < 61RO,solar < openspace_c < pvOpenspace_c,none,none,capaConv,23.979188846272116,one node
30th < 2040,EU < SI < si < 57SI,solar < openspace_c < pvOpenspace_c,none,none,capaConv,0.7927960355770931,one node
30th < 2040,nonEU < AL < al < 70AL,solar < openspace_c < pvOpenspace_c,none,none,capaConv,5.2712555748700956,one node
30th < 2040,nonEU < BA < ba < 63BA,solar < openspace_c < pvOpenspace_c,none,none,capaConv,8.122125828394356,one node
30th < 2040,nonEU < CH < ch < 48CH,solar < openspace_c < pvOpenspace_c,none,none,capaConv,2.82964811769696e-5,one node
30th < 2040,nonEU < ME < me < 64ME,solar < openspace_c < pvOpenspace_c,none,none,capaConv,3.902262885716095,one node
30th < 2040,nonEU < MK < mk < 67MK,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.8317618311008377,one node
30th < 2040,nonEU < NO < no_s < 79NO,solar < openspace_c < pvOpenspace_c,none,none,capaConv,1.0064196873241612e-5,one node
30th < 2040,nonEU < RS < rs < 65RS,solar < openspace_c < pvOpenspace_c,none,none,capaConv,11.84109192207045,one node
30th < 2040,nonEU < UK < uk < 90UK,solar < openspace_c < pvOpenspace_c,none,none,capaConv,4.626021851680295e-5,one node
30th < 2040,nonEU < UK < uk < 91UK,solar < openspace_c < pvOpenspace_c,none,none,capaConv,3.2141738046180285e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,solar < openspace_c < pvOpenspace_c,none,none,capaConv,2.2055018418446362e-5,one node
30th < 2040,EU,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,888.1677645436241,one node
30th < 2040,nonEU,networkHeat < heatGrid < districtHeatSpace,none,none,expConv,174.36851181995263,one node
30th < 2040,EU,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,888.1677645436241,one node
30th < 2040,nonEU,networkHeat < heatGrid < districtHeatSpace,none,none,capaConv,174.36851181995263,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,expConv,33.961276451346635,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,expConv,2.7873452691452174,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,capaStOut,2.4391239564912054e-5,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,capaStOut,2.4725402030138402e-5,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,expStOut,2.4391239564912054e-5,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,expStOut,2.4725402030138406e-5,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,capaConv,33.961276451346635,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,capaConv,2.7873452691452174,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,capaStIn,2.4391239564912054e-5,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,capaStIn,2.4725402030138402e-5,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,expStIn,2.4391239564912054e-5,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,1,expStIn,2.4725402030138406e-5,one node
30th < 2040,EU,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,mustCapaConv,17.965041893360112,one node
30th < 2040,nonEU,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,mustCapaConv,2.7569947389843743,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,none,expConv,1037.9179952073755,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,none,expConv,218.0145826482268,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,1,capaStOut,1037.9179952073753,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,1,capaStOut,218.0145826482268,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,1,capaStSize,5189.589976036877,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,1,capaStSize,1090.072913241134,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,1,expStSize,5189.5899760368775,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,1,expStSize,1090.0729132411338,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,1,expStOut,1037.9179952073755,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,1,expStOut,218.0145826482268,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,none,capaConv,1037.9179952073753,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,none,capaConv,218.0145826482268,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,1,capaStIn,1037.9179952073753,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,1,capaStIn,218.0145826482268,one node
30th < 2040,EU,transport < bev < bevPsngRoadPrvt,none,1,expStIn,1037.9179952073755,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPrvt,none,1,expStIn,218.0145826482268,one node
30th < 2040,EU,powerToX < refinery,none,none,capaConv,832.5529333300001,one node
30th < 2040,nonEU,powerToX < refinery,none,none,capaConv,130.459525006,one node
30th < 2040,EU,bioConversionOil < hydrothermalLiquefaction < htlGreenWaste,none,none,expConv,15.982521803310297,one node
30th < 2040,nonEU,bioConversionOil < hydrothermalLiquefaction < htlGreenWaste,none,none,expConv,3.031543942360222,one node
30th < 2040,EU,bioConversionOil < hydrothermalLiquefaction < htlGreenWaste,none,none,capaConv,15.982521803310295,one node
30th < 2040,nonEU,bioConversionOil < hydrothermalLiquefaction < htlGreenWaste,none,none,capaConv,3.0315439423602224,one node
30th < 2040,EU,fossil < oil < oilToHvc,none,none,expConv,49.96649027298196,one node
30th < 2040,nonEU,fossil < oil < oilToHvc,none,none,expConv,18.719516756645735,one node
30th < 2040,EU,fossil < oil < oilToHvc,none,none,capaConv,49.96649027298196,one node
30th < 2040,nonEU,fossil < oil < oilToHvc,none,none,capaConv,18.719516756645735,one node
30th < 2040,EU,storage < battery < lithiumBattery,none,1,capaStOut,2.0720212139360296e-5,one node
30th < 2040,nonEU,storage < battery < lithiumBattery,none,1,capaStOut,2.042972972772763e-5,one node
30th < 2040,EU,storage < battery < lithiumBattery,none,1,expStOut,2.0720212139360296e-5,one node
30th < 2040,nonEU,storage < battery < lithiumBattery,none,1,expStOut,2.042972972772763e-5,one node
30th < 2040,EU,storage < battery < lithiumBattery,none,1,capaStIn,2.0720212139360296e-5,one node
30th < 2040,nonEU,storage < battery < lithiumBattery,none,1,capaStIn,2.042972972772763e-5,one node
30th < 2040,EU,storage < battery < lithiumBattery,none,1,expStIn,2.0720212139360296e-5,one node
30th < 2040,nonEU,storage < battery < lithiumBattery,none,1,expStIn,2.042972972772763e-5,one node
30th < 2040,EU,powerToX < electrolysis < alkElectrolysis,none,none,expConv,210.98148432491297,one node
30th < 2040,nonEU,powerToX < electrolysis < alkElectrolysis,none,none,expConv,18.412258023192543,one node
30th < 2040,EU,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,210.98148432491297,one node
30th < 2040,nonEU,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,18.412258023192543,one node
30th < 2040,EU,storage < gasStorage < h2StorageTank,none,1,capaStSize,1.6877629918418714e-5,one node
30th < 2040,nonEU,storage < gasStorage < h2StorageTank,none,1,capaStSize,1.677008207629548e-5,one node
30th < 2040,EU,storage < gasStorage < h2StorageTank,none,1,expStSize,1.6877629918418714e-5,one node
30th < 2040,nonEU,storage < gasStorage < h2StorageTank,none,1,expStSize,1.677008207629548e-5,one node
30th < 2040,EU,storage < gasStorage < methaneStorage,none,1,capaStOut,3.804025461920696e-5,one node
30th < 2040,nonEU,storage < gasStorage < methaneStorage,none,1,capaStOut,3.923417918342047e-5,one node
30th < 2040,EU,storage < gasStorage < methaneStorage,none,1,capaStSize,1.2476897008040252e6,one node
30th < 2040,nonEU,storage < gasStorage < methaneStorage,none,1,capaStSize,45582.17792341792,one node
30th < 2040,EU,storage < gasStorage < methaneStorage,none,1,expStSize,0.003804025461920696,one node
30th < 2040,nonEU,storage < gasStorage < methaneStorage,none,1,expStSize,0.003923417918342047,one node
30th < 2040,EU,storage < gasStorage < methaneStorage,none,1,expStOut,3.804025461920696e-5,one node
30th < 2040,nonEU,storage < gasStorage < methaneStorage,none,1,expStOut,3.9234179183420465e-5,one node
30th < 2040,EU,storage < gasStorage < methaneStorage,none,1,capaStIn,3.804025461920696e-5,one node
30th < 2040,nonEU,storage < gasStorage < methaneStorage,none,1,capaStIn,3.923417918342047e-5,one node
30th < 2040,EU,storage < gasStorage < methaneStorage,none,1,expStIn,3.804025461920696e-5,one node
30th < 2040,nonEU,storage < gasStorage < methaneStorage,none,1,expStIn,3.9234179183420465e-5,one node
30th < 2040,EU,hydro < pumpedStorage,none,1,capaStOut,59.09199999999999,one node
30th < 2040,nonEU,hydro < pumpedStorage,none,1,capaStOut,16.023,one node
30th < 2040,EU,hydro < pumpedStorage,none,1,capaStSize,6191.832045569,one node
30th < 2040,nonEU,hydro < pumpedStorage,none,1,capaStSize,1299.6423297830002,one node
30th < 2040,EU,hydro < pumpedStorage,none,1,capaStIn,59.09199999999999,one node
30th < 2040,nonEU,hydro < pumpedStorage,none,1,capaStIn,16.023,one node
30th < 2040,EU,networkHeat < heatGrid < districtHeatPro,none,none,expConv,14.967461184710018,one node
30th < 2040,nonEU,networkHeat < heatGrid < districtHeatPro,none,none,expConv,0.3099346268053572,one node
30th < 2040,EU,networkHeat < heatGrid < districtHeatPro,none,none,capaConv,14.967461184710018,one node
30th < 2040,nonEU,networkHeat < heatGrid < districtHeatPro,none,none,capaConv,0.30993462680535727,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,none,expConv,82.76703384148306,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,none,expConv,11.659849896835482,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,1,capaStOut,82.76703384148306,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,1,capaStOut,11.659849896835482,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,1,capaStSize,413.83516920741533,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,1,capaStSize,58.29924948417741,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,1,expStSize,413.8351692074153,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,1,expStSize,58.29924948417741,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,1,expStOut,82.76703384148306,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,1,expStOut,11.659849896835482,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,none,capaConv,82.76703384148306,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,none,capaConv,11.659849896835482,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,1,capaStIn,82.76703384148306,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,1,capaStIn,11.659849896835482,one node
30th < 2040,EU,transport < bev < bevPsngRoadPub,none,1,expStIn,82.76703384148306,one node
30th < 2040,nonEU,transport < bev < bevPsngRoadPub,none,1,expStIn,11.659849896835482,one node
30th < 2040,EU,powerToX < directAirCapture,none,none,expConv,66.16664098844679,one node
30th < 2040,nonEU,powerToX < directAirCapture,none,none,expConv,0.17196261642401053,one node
30th < 2040,EU,powerToX < directAirCapture,none,none,capaConv,66.16664098844679,one node
30th < 2040,nonEU,powerToX < directAirCapture,none,none,capaConv,0.17196261642401053,one node
30th < 2040,EU < AT < at < 50AT,wind < onshore < onshore_c,none,none,expConv,6.239923746656515,one node
30th < 2040,EU < AT < at < 51AT,wind < onshore < onshore_c,none,none,expConv,12.425387875940032,one node
30th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_c,none,none,expConv,1.741599506156028e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,wind < onshore < onshore_c,none,none,expConv,5.256895832371253e-5,one node
30th < 2040,EU < ES < es < 06ES,wind < onshore < onshore_c,none,none,expConv,12.444797686216358,one node
30th < 2040,EU < ES < es < 07ES,wind < onshore < onshore_c,none,none,expConv,0.00015526017511133413,one node
30th < 2040,EU < ES < es < 09ES,wind < onshore < onshore_c,none,none,expConv,24.111697355442573,one node
30th < 2040,EU < ES < es < 10ES,wind < onshore < onshore_c,none,none,expConv,27.140422446416636,one node
30th < 2040,EU < ES < es < 11ES,wind < onshore < onshore_c,none,none,expConv,53.44507096515159,one node
30th < 2040,EU < FI < fi < 74FI,wind < onshore < onshore_c,none,none,expConv,29.53355476591009,one node
30th < 2040,EU < FR < fr < 16FR,wind < onshore < onshore_c,none,none,expConv,9.603887438670494,one node
30th < 2040,EU < FR < fr < 19FR,wind < onshore < onshore_c,none,none,expConv,8.967775178578725,one node
30th < 2040,EU < FR < fr < 20FR,wind < onshore < onshore_c,none,none,expConv,11.734932796342079,one node
30th < 2040,EU < FR < fr < 22FR,wind < onshore < onshore_c,none,none,expConv,1.1179867574753535e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,wind < onshore < onshore_c,none,none,expConv,0.8481295649869687,one node
30th < 2040,EU < GR < gr < 68GR,wind < onshore < onshore_c,none,none,expConv,22.96499589074791,one node
30th < 2040,EU < GR < gr < 69GR,wind < onshore < onshore_c,none,none,expConv,1.8567736151387543e-5,one node
30th < 2040,EU < HR < hr < 62HR,wind < onshore < onshore_c,none,none,expConv,16.27088747612217,one node
30th < 2040,EU < HU < hu < 58HU,wind < onshore < onshore_c,none,none,expConv,2.284756320080686e-5,one node
30th < 2040,EU < IE < ie < 96IE,wind < onshore < onshore_c,none,none,expConv,6.936847087323027,one node
30th < 2040,EU < IT < it_cn < 53IT,wind < onshore < onshore_c,none,none,expConv,2.6654690323164327e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,wind < onshore < onshore_c,none,none,expConv,12.2372140484613,one node
30th < 2040,EU < IT < it_n < 52IT,wind < onshore < onshore_c,none,none,expConv,1.1640983596254165e-5,one node
30th < 2040,EU < IT < it_sar < 98IT,wind < onshore < onshore_c,none,none,expConv,7.90018654141128e-5,one node
30th < 2040,EU < IT < it_sic < 56IT,wind < onshore < onshore_c,none,none,expConv,0.00024324589013171568,one node
30th < 2040,EU < LT < lt < 77LT,wind < onshore < onshore_c,none,none,expConv,1.5711416292492217e-5,one node
30th < 2040,EU < LV < lv < 78LV,wind < onshore < onshore_c,none,none,expConv,1.2308336079625772e-5,one node
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_c,none,none,expConv,3.1926477124581973,one node
30th < 2040,EU < PL < pl < 42PL,wind < onshore < onshore_c,none,none,expConv,20.629397080379782,one node
30th < 2040,EU < PL < pl < 45PL,wind < onshore < onshore_c,none,none,expConv,1.0439180569065816e-5,one node
30th < 2040,EU < RO < ro < 59RO,wind < onshore < onshore_c,none,none,expConv,1.4745732311243907e-5,one node
30th < 2040,EU < RO < ro < 61RO,wind < onshore < onshore_c,none,none,expConv,21.489875960591817,one node
30th < 2040,EU < SE < se_1 < 86SE,wind < onshore < onshore_c,none,none,expConv,20.2754917935466,one node
30th < 2040,EU < SE < se_3 < 88SE,wind < onshore < onshore_c,none,none,expConv,20.904691864431825,one node
30th < 2040,EU < SE < se_4 < 89SE,wind < onshore < onshore_c,none,none,expConv,1.162320506250161,one node
30th < 2040,EU < SI < si < 57SI,wind < onshore < onshore_c,none,none,expConv,1.636359434266328e-5,one node
30th < 2040,nonEU < AL < al < 70AL,wind < onshore < onshore_c,none,none,expConv,1.591788475495584,one node
30th < 2040,nonEU < NO < no_n < 84NO,wind < onshore < onshore_c,none,none,expConv,5.358973170540223,one node
30th < 2040,nonEU < NO < no_n < 85NO,wind < onshore < onshore_c,none,none,expConv,3.0854390012718684,one node
30th < 2040,nonEU < NO < no_s < 79NO,wind < onshore < onshore_c,none,none,expConv,2.311167352430723e-5,one node
30th < 2040,nonEU < UK < ni < 95UK,wind < onshore < onshore_c,none,none,expConv,0.3356302562022734,one node
30th < 2040,nonEU < UK < uk < 93UK,wind < onshore < onshore_c,none,none,expConv,5.869670604780328,one node
30th < 2040,EU < AT < at < 50AT,wind < onshore < onshore_c,none,none,capaConv,6.2399237466565145,one node
30th < 2040,EU < AT < at < 51AT,wind < onshore < onshore_c,none,none,capaConv,12.425387875940032,one node
30th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_c,none,none,capaConv,1.741599506156028e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,wind < onshore < onshore_c,none,none,capaConv,5.256895832371253e-5,one node
30th < 2040,EU < ES < es < 06ES,wind < onshore < onshore_c,none,none,capaConv,12.444797686216358,one node
30th < 2040,EU < ES < es < 07ES,wind < onshore < onshore_c,none,none,capaConv,0.00015526017511133413,one node
30th < 2040,EU < ES < es < 09ES,wind < onshore < onshore_c,none,none,capaConv,24.111697355442573,one node
30th < 2040,EU < ES < es < 10ES,wind < onshore < onshore_c,none,none,capaConv,27.140422446416636,one node
30th < 2040,EU < ES < es < 11ES,wind < onshore < onshore_c,none,none,capaConv,53.44507096515159,one node
30th < 2040,EU < FI < fi < 74FI,wind < onshore < onshore_c,none,none,capaConv,29.533554765910093,one node
30th < 2040,EU < FR < fr < 16FR,wind < onshore < onshore_c,none,none,capaConv,9.603887438670494,one node
30th < 2040,EU < FR < fr < 19FR,wind < onshore < onshore_c,none,none,capaConv,8.967775178578725,one node
30th < 2040,EU < FR < fr < 20FR,wind < onshore < onshore_c,none,none,capaConv,11.734932796342079,one node
30th < 2040,EU < FR < fr < 22FR,wind < onshore < onshore_c,none,none,capaConv,1.1179867574753535e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,wind < onshore < onshore_c,none,none,capaConv,0.8481295649869688,one node
30th < 2040,EU < GR < gr < 68GR,wind < onshore < onshore_c,none,none,capaConv,22.96499589074791,one node
30th < 2040,EU < GR < gr < 69GR,wind < onshore < onshore_c,none,none,capaConv,1.8567736151387546e-5,one node
30th < 2040,EU < HR < hr < 62HR,wind < onshore < onshore_c,none,none,capaConv,16.27088747612217,one node
30th < 2040,EU < HU < hu < 58HU,wind < onshore < onshore_c,none,none,capaConv,2.284756320080686e-5,one node
30th < 2040,EU < IE < ie < 96IE,wind < onshore < onshore_c,none,none,capaConv,6.936847087323026,one node
30th < 2040,EU < IT < it_cn < 53IT,wind < onshore < onshore_c,none,none,capaConv,2.6654690323164323e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,wind < onshore < onshore_c,none,none,capaConv,12.237214048461299,one node
30th < 2040,EU < IT < it_n < 52IT,wind < onshore < onshore_c,none,none,capaConv,1.1640983596254165e-5,one node
30th < 2040,EU < IT < it_sar < 98IT,wind < onshore < onshore_c,none,none,capaConv,7.90018654141128e-5,one node
30th < 2040,EU < IT < it_sic < 56IT,wind < onshore < onshore_c,none,none,capaConv,0.00024324589013171568,one node
30th < 2040,EU < LT < lt < 77LT,wind < onshore < onshore_c,none,none,capaConv,1.5711416292492217e-5,one node
30th < 2040,EU < LV < lv < 78LV,wind < onshore < onshore_c,none,none,capaConv,1.2308336079625772e-5,one node
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_c,none,none,capaConv,3.192647712458198,one node
30th < 2040,EU < PL < pl < 42PL,wind < onshore < onshore_c,none,none,capaConv,20.629397080379782,one node
30th < 2040,EU < PL < pl < 45PL,wind < onshore < onshore_c,none,none,capaConv,1.0439180569065815e-5,one node
30th < 2040,EU < RO < ro < 59RO,wind < onshore < onshore_c,none,none,capaConv,1.4745732311243907e-5,one node
30th < 2040,EU < RO < ro < 61RO,wind < onshore < onshore_c,none,none,capaConv,21.489875960591814,one node
30th < 2040,EU < SE < se_1 < 86SE,wind < onshore < onshore_c,none,none,capaConv,20.275491793546603,one node
30th < 2040,EU < SE < se_3 < 88SE,wind < onshore < onshore_c,none,none,capaConv,20.904691864431825,one node
30th < 2040,EU < SE < se_4 < 89SE,wind < onshore < onshore_c,none,none,capaConv,1.162320506250161,one node
30th < 2040,EU < SI < si < 57SI,wind < onshore < onshore_c,none,none,capaConv,1.636359434266328e-5,one node
30th < 2040,nonEU < AL < al < 70AL,wind < onshore < onshore_c,none,none,capaConv,1.591788475495584,one node
30th < 2040,nonEU < NO < no_n < 84NO,wind < onshore < onshore_c,none,none,capaConv,5.358973170540223,one node
30th < 2040,nonEU < NO < no_n < 85NO,wind < onshore < onshore_c,none,none,capaConv,3.0854390012718684,one node
30th < 2040,nonEU < NO < no_s < 79NO,wind < onshore < onshore_c,none,none,capaConv,2.3111673524307225e-5,one node
30th < 2040,nonEU < UK < ni < 95UK,wind < onshore < onshore_c,none,none,capaConv,0.3356302562022734,one node
30th < 2040,nonEU < UK < uk < 93UK,wind < onshore < onshore_c,none,none,capaConv,5.869670604780327,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,none,expConv,156.93942186821647,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,none,expConv,22.48949490598193,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,1,capaStOut,156.93942186821644,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,1,capaStOut,22.48949490598193,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,1,capaStSize,784.6971093410823,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,1,capaStSize,112.44747452990964,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,1,expStSize,784.6971093410823,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,1,expStSize,112.44747452990964,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,1,expStOut,156.93942186821647,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,1,expStOut,22.48949490598193,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,none,capaConv,156.93942186821644,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,none,capaConv,22.48949490598193,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,1,capaStIn,156.93942186821644,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,1,capaStIn,22.48949490598193,one node
30th < 2040,EU,transport < bev < bevFrtRoadLight,none,1,expStIn,156.93942186821647,one node
30th < 2040,nonEU,transport < bev < bevFrtRoadLight,none,1,expStIn,22.48949490598193,one node
30th < 2040,EU < BE < be < 28BE,wind < onshore < onshore_a,none,none,expConv,18.182144852007735,one node
30th < 2040,EU < CZ < cz < 39CZ,wind < onshore < onshore_a,none,none,expConv,13.681343817317336,one node
30th < 2040,EU < CZ < cz < 40CZ,wind < onshore < onshore_a,none,none,expConv,2.6558487103015284e-5,one node
30th < 2040,EU < DE < de < 34DE,wind < onshore < onshore_a,none,none,expConv,5.294042623092318e-5,one node
30th < 2040,EU < DK < dk_e < 72DK,wind < onshore < onshore_a,none,none,expConv,3.546520488043646e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,wind < onshore < onshore_a,none,none,expConv,1.1361082690315795e-5,one node
30th < 2040,EU < EE < ee < 73EE,wind < onshore < onshore_a,none,none,expConv,6.834039889106171,one node
30th < 2040,EU < ES < es < 02ES,wind < onshore < onshore_a,none,none,expConv,30.387801660305563,one node
30th < 2040,EU < ES < es < 04ES,wind < onshore < onshore_a,none,none,expConv,5.074390452017158,one node
30th < 2040,EU < ES < es < 05ES,wind < onshore < onshore_a,none,none,expConv,8.48609907618068,one node
30th < 2040,EU < ES < es < 07ES,wind < onshore < onshore_a,none,none,expConv,0.9273718283776634,one node
30th < 2040,EU < ES < es < 08ES,wind < onshore < onshore_a,none,none,expConv,4.329556399738665e-5,one node
