iteration,objectiveValue
466,1434608.058446698
467,1530264.8990380806
468,1117714.7224574536
469,1253146.9763092303
470,1061992.2868136875
471,1074670.0409404312
472,1051987.33696944
473,1280574.1419642132
474,1186726.3139954358
475,1228381.5336162683
476,1130343.5414300552
477,1411401.699142815
478,1315327.0770435657
479,1066067.3837366346
480,1135374.2294447513
481,1341769.5496158043
482,1433659.0286751126
483,1103906.5964113693
484,1286155.5075383305
485,1275609.2922491478
486,920514.6734944176
487,1390408.9743439886
488,1403577.5005644844
489,1409868.8997705874
490,1209948.7742569228
491,1225243.8833884264
492,1047056.7533903704
493,1314174.0004943286
494,1345514.9509494137
495,1186694.9626981623
496,1063273.4400263317
497,1627584.5213229803
498,1289746.752771965
499,1354029.7574039733
500,1061519.3123323962
501,1434939.243002938
502,1262416.6464550302
503,977211.4536478892
504,1194763.162553957
505,1131558.879098954
506,1285008.064527952
507,1146292.162689512
508,1324408.4364592598
509,1382557.7940628773
510,1398435.5198098023
511,1153628.466747743
512,1209772.0010099243
513,1357773.208242187
514,1067171.6317693014
515,1430174.2550284949
516,1130681.335547004
517,1540278.2773982345
518,1511363.6312371392
519,1236176.44117926
520,1216470.3359402567
521,1322703.0923358067
522,985230.9483126848
523,1537141.2613439278
524,1035432.4766247984
525,1311684.3623357727
526,1485183.054758068
527,1091064.4887110882
528,1309928.9698796952
529,1221397.1462072588
530,1336830.2623171902
531,966022.6424032004
532,1297862.5624273426
533,1436075.8784729156
534,1492776.017851614
535,1052523.3437644674
536,1161339.3456861458
537,1430514.03224565
538,1184022.362724727
539,1239933.5770105922
540,1054737.6567723637
541,1189046.3331874956
542,1192221.0293098665
543,1268850.0146855928
544,1032523.7527082312
545,951248.0407994408
546,1246824.2181459195
547,1332829.6434313208
548,1242385.303624343
549,1197211.1055166647
550,1301735.802788841
551,1496312.7541880058
552,1075704.0789619554
553,1125769.4826439384
554,1211444.6692665203
555,1336425.7960049617
556,1277346.9568168612
557,1031892.6950837284
558,1354094.6785584062
559,1349082.2163214255
560,1144789.3378664264
561,1441952.346160676
562,1375121.468305658
563,1388044.3478778997
564,1220277.9791233556
565,949134.9922347376
566,1424798.7457997522
567,1177771.1610033847
568,1169740.675613275
569,1063333.1186115686
570,1211676.962357744
571,952593.6723474596
572,910398.3970441916
573,1121779.6358559262
574,1175603.9982666017
575,1204735.9020323064
576,1228841.1970082049
577,1511715.635415986
578,978654.1511356625
579,1231424.743030297
580,1201166.3439978098
581,1060185.2417731734
582,1362665.7984967765
583,1411445.534031163
584,969131.8414713813
585,1271952.5018651595
586,1332547.991119176
587,1155674.563903046
588,1135474.388290431
589,1182376.4196415297
590,1064488.5245873665
591,1202677.834892638
592,1067784.353136225
593,1148853.7986633582
594,1179857.2401086628
595,1132374.9301574426
596,1167475.188975852
597,1481457.2603434965
598,1188741.701666253
599,1032175.7980809418
600,1265960.9147675314
601,1277283.908782774
602,923746.602667971
603,1236217.7279593116
604,1201728.6854278792
605,979001.7430844756
606,1375442.4152380498
607,1042608.176539176
608,1093023.462567847
609,1346693.075338513
610,1072890.1086573123
611,1337297.2052037823
612,1433783.441899076
613,1413256.7812064472
614,1032708.8434445808
615,1511878.303810306
616,1211004.9579433177
617,1617547.378717044
618,1352276.7281498015
619,1040423.4185828674
620,1214800.4859909108
621,1154215.6123535766
622,1145174.5524243426
623,1155019.6410709692
624,1225483.463896823
625,1249327.85840894
626,1114264.3632738085
627,1451174.7639970398
628,1279401.8692331703
629,1500370.4432628276
630,1326071.2415784495
631,1147696.1505125186
632,1185846.6593797293
633,1489572.68184763
634,1317160.559496859
635,1223018.869894788
636,1337167.614374882
637,1090247.5131583952
638,1271683.3505950738
639,1364731.322838371
640,1154903.19747322
641,1282354.556556509
642,1124487.9260363448
643,1272889.087966395
644,1309650.391997788
645,1345781.6985855943
646,1480019.670117888
647,974732.725966358
648,1197614.617934462
649,1157177.8471835195
650,1259647.3474499309
651,1102343.4915068746
652,1302904.2666727195
653,1235522.6709895807
654,1196184.2898535344
655,1221504.2540595129
656,1196282.2047288667
657,1367408.5650789198
658,1142718.653038374
659,1064365.876029041
660,1339439.4368437382
661,1321911.232307291
662,1387164.9300492909
663,1540217.701214726
664,1134340.6857603623
665,959796.1145010358
666,1259641.9760986634
667,1221236.005126638
668,971345.6218349894
669,1187039.6571337853
670,1426227.81008912
671,1159412.7976551305
672,1143276.9103926371
673,1215388.3315524233
674,1231411.3564836497
675,1260021.7882965386
676,1276316.8524149093
677,1515276.9379025258
678,1167975.6380917826
679,989493.1206309404
680,1179492.5310952845
681,1311949.7751234348
682,1077954.6350767915
683,1300485.4723209336
684,1298043.717337669
685,1203467.4789085211
686,1100899.59463687
687,1140287.2381684987
688,1127646.2040954065
689,1196014.5603624284
690,1142462.4845944748
691,1297302.1611531023
692,1322942.1329389925
693,1285109.674225161
694,1370116.955225253
695,1105663.7761020162
696,1548662.2194906892
697,1388080.3383356263
698,1165690.8567281351
699,1238778.501398319
700,1394243.0871202208
701,1568329.2371045544
702,1220025.7622386266
703,1285707.151493454
704,1170968.7422161947
705,1161174.7287716868
706,989759.7590995388
707,1112963.8510503198
708,1066101.716289639
709,1214537.2027159107
710,1015938.6587099883
711,1228575.5845723914
712,1034302.4520729228
713,944251.070705214
714,1210995.529849755
715,1202515.6171202108
716,1086551.9300467814
717,997012.7649648868
718,1344951.4228728246
719,1106082.4622241878
720,1387464.2927471995
721,1252089.2071341749
722,1110138.4959293911
723,1091651.7167045982
724,1195129.471199663
725,1065028.8351688643
726,1353120.9474951946
727,1320491.7814598756
728,1585363.4500908402
729,1511300.9580806163
730,946650.405809804
731,1470322.694436504
732,1268342.0847926592
733,1331037.113022746
734,936180.1849494264
735,1195959.1615478285
736,1073980.0323108137
737,1447002.0338612169
738,1294079.694502486
739,1434040.5344704378
740,1274802.9691204398
741,1274810.476925312
742,1319092.3839697507
743,972703.2578777492
744,1275313.9243362583
745,1332900.9148924751
746,1181452.980237452
747,1310862.8078736968
748,1222100.5899679023
749,1544159.9664650906
750,1128272.8830212187
751,1229515.3198251734
752,1113841.300758184
753,959815.8554146736
754,894144.2554535195
755,985785.9974067076
756,1374652.2938370495
757,1149808.089980348
758,1311675.2802114575
759,1056604.066633215
760,1116484.8520895676
761,1290278.0706334077
762,1185210.0146876806
763,1462462.8737981494
764,1338896.771540659
765,1404715.7821696782
766,1104037.8398506944
767,1214838.1859074936
768,1327442.5615173397
769,1110190.6532576724
770,1473561.4980311338
771,1144681.9729872255
772,1157740.5885047233
773,1189071.4794488198
774,1392770.234843027
775,985045.8767669552
776,1096524.0407343465
777,1285898.7745152554
778,1258850.7140363196
779,1258502.223662885
780,1258817.2252366925
781,1352097.1996691148
782,1448346.8851324855
783,952824.592186186
784,1477182.9288912998
785,1149488.6223583603
786,1513565.7724090863
787,1312055.0382191415
788,1113326.4373611717
789,975936.9560355708
790,1133060.561061707
791,1156343.3700979408
792,1505287.0388711768
793,1508614.8041418283
794,1326966.105019608
795,1564306.751045269
796,1418719.4932124026
797,1027305.6009135144
798,1114687.235270345
799,1152672.9147444495
800,1249724.5041993267
801,1196559.4212905196
802,1305314.0311323877
803,1411066.1337714794
804,1215203.0538905165
805,1266334.7605978863
806,1172964.0279907137
807,1181000.759740541
808,1136341.3958388986
809,1461251.7073348032
810,1059446.8878776417
811,1098245.0449017242
812,1214592.808896763
813,1286623.086714558
814,1435120.7114292146
815,1211656.036661178
816,1174275.5478006254
817,1405243.283073158
818,1237887.3472006996
819,1359649.8629584706
820,1143176.7187762524
821,1573883.5478426649
822,1479541.202307175
823,1157284.885436084
824,1233278.235962831
825,1425141.5812692945
826,992121.0531500388
827,1053241.972529413
828,969087.949122362
829,1324111.6784717557
830,1313569.149375522
831,1187341.8587302857
832,1125831.4658622805
833,1258218.0761503002
834,1450437.5372527202
835,1259233.615842292
836,1149903.3751723743
837,1272120.1570900006
838,1307218.3435756552
839,987064.1255130185
840,1399177.800433896
841,1336089.9624276443
842,1348804.9153419018
843,1094689.778470267
844,1247476.2923599984
845,1133649.65144975
846,1326159.1720036229
847,1095181.7913445598
848,1294979.5645696386
849,1259819.7855659574
850,1179356.8253857628
851,1509059.02478595
852,1099968.9446565348
853,1088742.3820358303
854,1281256.8023390723
855,1351539.2807810232
856,1145225.285920576
857,1261589.1716339542
858,1436047.5029612288
859,1302889.0287091152
860,1573442.8243967532
861,1272708.9174689758
862,1379160.4052832923
863,1054735.950820274
864,1409644.1848444084
865,1303196.836373354
866,1072081.9970271846
867,1209102.577506363
868,1302200.4041313075
869,961828.2192616212
870,975226.0851670564
871,1190219.6824506614
872,1124618.6209466448
873,1352202.0354561696
874,1295772.3378474645
875,1154239.2400742513
876,1038461.6496699352
877,1388219.1243931465
878,1372748.9655479882
879,1133368.9906960132
880,1232061.5980684091
881,1081745.5188016782
882,1320976.6422971
883,1080646.3058790565
884,1261706.0093210528
885,933238.155117909
886,1480627.3713974108
887,1013014.467978058
888,968602.3076238132
889,1326644.6610068523
890,1157412.113847228
891,1499938.9452853664
892,1032727.2791748483
893,1112771.961677869
894,1323355.4809167432
895,1196077.9798727245
896,1380253.1928647908
897,1075125.6416298558
898,1005710.0140094694
899,1284503.228557577
900,1073409.388254014
901,1374480.4451657229
902,1278861.126463947
903,1424362.9338414876
904,1513870.525706489
905,1165697.3536544214
906,1243224.978280177
907,1103529.8948522927
908,1183372.8762017642
909,1060289.2911627826
910,1281206.2629669406
911,1228513.2879526052
912,1265383.7791996584
913,1216653.5596714048
914,1062820.679807843
915,1218649.6932444747
916,1272564.2531700374
917,1374524.1645505256
918,1420596.2778083885
919,1286234.2087807509
920,1091929.9465667896
921,1199051.245143623
922,1165687.8925703005
923,1350452.038373183
924,1068096.2675012953
925,1365853.7527826054
926,1273040.7718859864
927,983607.7640516688
928,1282561.943573181
929,1194429.9643486107
930,1271456.7669102624
931,1070243.3768476762
932,976608.4921423636
933,1154871.8593552867
934,1290355.0695278463
935,1105289.055922172
936,1213974.02847392
937,1337437.2048158955
938,1103851.3698467251
939,1013442.596098946
940,1390092.9739339985
941,1165974.5814774605
942,1140626.6256129935
943,1202868.9653089345
944,1008364.5052399508
945,1190894.347594771
946,1265857.437881147
947,1142631.0121322104
948,1071958.5262858605
949,1325973.5573575755
950,980041.687806503
951,1020803.8875892976
952,1237514.4214257458
953,1116839.9863542577
954,1290274.2629519475
955,1343804.9676732405
956,1178947.726769918
957,1177980.792162805
958,968129.8767650144
959,1250129.7986468752
960,1295063.1457793678
961,1431618.7362508895
962,1245126.934225677
963,1607379.6123798206
964,1269940.1862438396
965,1216695.270020267
966,1229332.7473870495
967,1417308.424475447
968,1578213.0084753376
969,1316450.8600235383
970,1263127.8561025786
971,1039364.612952419
972,1241312.7099529316
973,1432337.694736864
974,1358733.3259033945
975,1367879.4918110184
976,1249407.30550734
977,1165789.2298313929
978,1207200.3883521708
979,1301632.282452278
980,899704.0594858767
981,1313715.4009260037
982,1508084.8566692683
983,1173541.9261873036
984,1305729.4505995454
985,1384671.4917447611
986,1077919.491720967
987,1202032.1284977628
988,1096740.7348117663
989,1258205.2216255097
990,992072.8669755812
991,1336718.513368365
992,1126624.2471924357
993,1402031.4551879847
994,1141600.0492971053
995,1515784.1909257392
996,1205735.2758529016
997,1219378.1718949974
998,1336371.3869522866
999,1075373.7444478543
1000,1168244.820892405
