iteration,objectiveValue
177,1342087.3175604665
178,1161621.0120624842
179,1239773.5367103615
180,1071305.254671435
181,1216930.689269136
182,1062373.7120137932
183,974223.8974295304
184,1233671.4014234685
185,1136618.5918895744
186,1215349.915107793
187,1166044.7189242607
188,1460037.8604998854
189,1254038.9251782475
190,1103038.0697098223
191,1208863.069480687
192,1353288.382218465
193,1443501.1218632355
194,1040154.1235858708
195,1425319.6161369318
196,1203392.086839002
197,1208996.4358273728
198,1343805.9787076064
199,1232593.136410784
200,1090703.741935382
201,1241831.1417510884
202,1196512.120371532
203,1340428.6231616717
204,1191029.9656359276
205,1335306.49608013
206,1254443.1222949375
207,1510338.0232712682
208,1155449.050519176
209,1204130.70341083
210,1174711.9087452674
211,1121715.648039979
212,1355013.462884748
213,1212399.1669699457
214,1150993.0255867648
215,1163578.300687346
216,1049165.8252138272
217,1211308.6600864294
218,1475339.8759511951
219,1199087.433264382
220,1158969.793512969
221,886138.2498878242
222,998799.8098753592
223,1213104.3224772809
224,1382010.12226489
225,1040938.5365278664
226,988278.1167549704
227,1104531.432813104
228,1248044.1084932531
229,1195738.9663937746
230,1018429.4735542474
231,1273864.8844470498
232,1165364.6212077565
233,968566.0392935527
234,1142147.7982855644
235,924531.2065002704
236,1108101.44466106
237,1131704.847250006
238,1033701.0652344644
239,1147265.0046086628
240,1327131.3121248614
241,1364066.4703614833
242,1336908.1015462405
243,1340540.611439809
244,1206473.4333863358
245,1121484.5791880805
246,1251703.1252519314
247,1388221.996899387
248,1414264.7777595322
249,1316766.7624403397
250,1226766.6018937137
251,1061246.3433842757
252,1336039.7739338945
253,1174141.707029764
254,1181069.0790742715
255,894464.6038681349
256,1344970.156590084
257,940750.9078041184
258,1099132.3454958636
259,1184383.910839222
260,1225964.7988670608
261,1374071.4413158596
262,1498861.485422362
263,1272791.7183049154
264,1478418.9522559275
265,1323661.918654168
266,1268949.9495799677
267,1249543.7220778842
268,1247163.9767512816
269,1037675.5447984234
270,1505420.538870364
271,1102677.381155116
272,1080302.4685686382
273,1230778.0897966204
274,1242495.7664578606
275,1162454.069660243
276,1084540.689889739
277,946474.4680765868
278,1229819.030270381
279,1085892.0583628314
280,1066207.3504229044
281,1123402.5848649773
282,1113701.1562473497
283,1319947.2443895277
284,1124911.8082687077
285,1055927.5997333569
286,1332892.0760829872
287,1211273.8627369318
288,1103226.1916941493
289,1364412.268316092
290,1186336.5555791897
291,1065543.35110997
292,1290740.7314719888
293,1077499.053219381
294,1083931.0582231935
295,1384863.9931365708
296,1079914.148046465
297,998375.4828579712
298,1264564.455244927
299,1134350.6614852888
300,975642.6288271272
301,1278384.338110041
302,1130163.5478198752
303,1143536.8249385536
304,1200266.4796674815
305,1132679.8302595003
306,1057580.5504365016
307,1026386.40150477
308,1191745.4862096207
309,1171081.104540678
310,915502.7517286086
311,1157298.7009720716
312,1174355.3196416472
313,1176346.0535426622
314,1313230.5824874684
315,1350226.336983805
316,978068.6015770097
317,1259819.4310995426
318,1223712.1804688016
319,933153.428564404
320,1080366.7783658423
321,978637.3361482692
322,1356978.9758830464
323,1313806.200396054
324,1457360.1377868836
325,1332538.9286449433
326,1091960.6040072422
327,1370996.2734606618
328,1320130.2726030562
329,1148780.204613533
330,1330783.364037114
331,1218431.7162582823
332,1385347.2646868706
333,1439070.2165263682
334,1239667.9769092845
335,981577.5654023144
336,1278857.6290789617
337,1266742.5794311168
338,1297897.7646348432
339,1461916.9331925928
340,1067171.1354493217
341,1385102.3772764122
342,1219354.8339127842
343,1299535.5389238023
344,1285891.0079631973
345,1333925.9020065926
346,1090874.0321718236
347,1171583.1610056923
348,1341448.3834929098
349,1336496.5404566943
350,1375959.820453103
351,1392087.101195844
352,1169374.6104101343
353,1231598.259194162
354,1140382.7783628646
355,1234060.2531024334
356,1191737.7056077677
357,1235684.4166892327
358,1181216.786877476
359,1216175.8858863444
360,1105418.8625435384
361,918147.0266144408
362,1361659.6807433765
363,1134852.5469979933
364,1009108.6961649976
365,1022806.8556443378
366,1016627.8677456364
367,1230323.049569514
368,1249083.1201947548
369,1477586.1799820943
370,1205868.3206373362
371,1183454.3548024478
372,1101283.8266947945
373,1182198.5587606467
374,1251263.079538553
375,1037793.272550368
376,1296005.6865055377
377,1135527.072895456
378,1221544.4282115172
379,1318452.7300194264
380,1008635.7332058284
381,1022981.1596216438
382,1242093.8136486472
383,1393132.729111513
384,1166749.539197974
385,1054705.0032505188
386,1242347.3173935988
387,1266860.7216206042
388,1471211.610819074
389,896771.8847000313
390,1194263.3911261584
391,1095921.3795776991
392,1288052.1738015006
393,1316939.6995522734
394,1173715.3618397105
395,1106337.0941461532
396,1468665.560638765
397,1026552.8432213524
398,1119912.3546591275
399,1299750.7332017182
400,1249646.72381595
401,956202.2985984487
402,1233979.488871981
403,1143315.6577658695
404,1083852.2627521951
405,1090205.3364713197
406,1098497.8602264698
407,1220253.4526141929
408,1351184.0760932134
409,1058186.0067305667
410,1247471.9745109505
411,1138177.2328953904
412,978826.5145248828
413,1422104.828984014
414,1441586.6778159195
415,1147218.21491223
416,1140924.974314761
417,1217374.736327013
418,1085819.7199228178
419,1019924.3184016314
420,1233873.6116609732
421,1154716.595880008
422,1031126.1124928066
423,1070241.9437065932
424,1240727.3980094066
425,1221305.9351622206
426,1155179.9485479333
427,1067627.3188453466
428,1098383.302948455
429,1098467.0811529218
430,1072754.4707580754
431,1307861.4323254027
432,1184361.677947493
433,1282661.4148337531
434,1076402.3177103812
435,1017007.7233803936
436,1362829.7066118068
437,1114254.9608047716
438,1032548.5513433958
439,871991.9389121345
440,1159250.4305169606
441,1146905.9387066313
442,1070742.009223062
443,1105257.7826388977
444,963189.8724716664
445,1075122.004446213
446,1054531.5251359723
447,1265394.8947110754
448,1237200.1837600784
449,1042647.25922802
450,1329988.659847367
451,1268049.5574916983
452,1064056.813673549
453,1172071.5865456774
454,984798.0685746964
455,1318587.334829413
456,1234608.9143545544
457,1284495.7091153096
458,1191935.8888201537
459,1447415.6337521365
460,1055432.4918319462
461,1043090.6608054708
462,1453257.7831888387
463,1124249.1411413536
464,1226340.0599246412
465,1311457.1426894197
466,1385900.6483423074
467,1473246.9620595805
468,1115775.4655427705
469,1235489.751035898
470,1057580.5892735964
471,1038383.1129251576
472,1028389.5880042388
473,1242727.1719895548
474,1133287.9610534308
475,1213066.2458344111
476,1092701.86098082
477,1363167.202989536
478,1267412.0769278428
479,1035435.7860220117
480,1081587.290003742
481,1299842.202854061
482,1404945.7550064442
483,1083563.1358777753
484,1279224.3727537745
485,1248480.884221089
486,920245.8994976152
487,1367878.2435179476
488,1380053.1418924162
489,1374101.2636183896
490,1178397.8830697346
491,1204053.378631567
492,1046574.3365463556
493,1286996.8261604046
494,1345314.2496683714
495,1120653.858086425
496,1017968.5230470416
497,1555741.2536320898
498,1244750.7562247792
499,1273014.8724410632
500,1059757.6102722196
501,1396026.714298706
502,1210483.481322259
503,976265.5187569568
504,1141940.5627895228
505,1092844.6899352183
506,1213751.365755906
507,1145097.454593896
508,1294990.9421126435
509,1324487.6332643528
510,1356961.9279891837
511,1151417.7747565291
512,1183849.6092558145
513,1305221.1674750657
514,1053528.6363745176
515,1394461.8402576966
516,1063314.2295665808
517,1491994.453611668
518,1466337.145784521
519,1209833.0232738317
520,1207231.1313098017
521,1260739.4395241337
522,970921.900280004
523,1496619.6639222458
524,1003292.618830909
525,1247747.0428270777
526,1451904.7638987536
527,1079021.2831068488
528,1270933.0272936327
529,1153225.1689133537
530,1282069.781463892
531,958838.0739065906
532,1280493.9453257348
533,1347468.650996012
534,1428106.9325248946
535,1015685.7058468524
536,1160495.92817427
537,1362837.6579060373
538,1179159.728283281
539,1208999.366406847
540,1034124.5803805216
541,1168750.6087367467
542,1180657.053776235
543,1212601.1994129482
544,999723.827205997
545,943929.1315718616
546,1212275.856883727
547,1296045.9102787804
548,1233625.3666017486
549,1192108.9815779498
550,1266639.0589147822
551,1432318.6166111466
552,1025720.353733784
553,1110805.8799579751
554,1191586.7395367064
555,1307307.4657338108
556,1268676.3656622346
557,1014660.6613702392
558,1315363.217094769
559,1329006.5706998196
560,1077958.7532385348
561,1410483.5890975131
562,1304852.285867486
563,1326337.5293428642
564,1140569.5345474696
565,948366.8425974948
566,1374267.401738977
567,1124854.8150279475
568,1131241.0067005504
569,1062862.7894482312
570,1186480.1591764488
571,952567.977807738
572,902537.0711818874
573,1071292.5919713478
574,1159510.4278587983
575,1204089.972092616
576,1227413.9234871482
577,1456658.0080124112
578,975058.0857195928
579,1168147.234844549
580,1174576.8246552711
581,1057949.41705774
582,1288685.6450264158
583,1349914.3697759393
584,968108.8650581704
585,1235816.6805486877
586,1266530.2947765996
587,1132171.9717726028
588,1095660.5645319244
589,1134012.0602178706
590,1061618.0001725904
591,1196362.7458974149
592,1027458.3259261578
593,1144938.5305495053
594,1098991.9764483387
595,1101988.742551854
596,1085016.1694301686
597,1422803.9843699995
598,1177117.3634775933
599,1018363.660183239
600,1253517.3794728648
601,1209972.016850907
602,921181.5000038896
603,1202910.232853795
604,1170772.659258398
605,976927.3830568356
606,1370110.1056515705
607,1002053.0779127888
608,1061472.4190227073
609,1289729.1461216174
610,1042827.4973836724
611,1311184.4533154706
612,1396645.187253617
613,1346321.0769012535
614,1010361.4642810934
615,1474000.1272442075
616,1147795.1749425994
617,1550240.7278168865
618,1302059.8885925366
619,1037534.1776507058
620,1210102.9389595808
621,1122314.2449686837
622,1144174.4949426013
623,1121044.7418286183
624,1191681.987522059
625,1212712.7634810242
626,1092751.738722626
627,1404356.4650873835
628,1253079.032269126
629,1429374.6483154823
630,1282553.2142624129
631,1140649.0670262207
632,1155579.870390394
633,1443081.5421812534
634,1299319.6856594332
635,1160514.2744019595
636,1320122.3645647988
637,1070091.4686358464
638,1220331.3439540635
639,1331357.8298378875
640,1153934.5949894944
641,1234191.207222892
642,1092831.3992557882
643,1251940.5597406388
644,1270743.941796358
645,1304254.9309066818
646,1430770.5244358096
647,966018.1016466472
648,1171432.1932142014
649,1122207.0685126996
650,1228866.093038985
651,1051678.1390989716
652,1285852.7391245018
653,1234574.3871225675
654,1156236.7597878585
655,1178312.6777925724
656,1195547.9578797906
657,1333077.8963565377
658,1067720.221455503
659,1030384.2384588276
660,1329707.663333356
661,1293078.582050186
662,1386516.5602578367
663,1503063.4134364044
664,1132208.293512658
665,950753.4770979604
666,1240308.9775172053
667,1207236.6600130934
668,969036.7139149024
669,1155951.652765795
670,1380270.9549321276
671,1147084.7606437805
672,1114824.5649559926
673,1212156.5387103255
674,1228792.3068940334
675,1197235.2312832428
676,1237446.386920419
677,1478439.1800054228
678,1167765.0042039684
679,989477.8768913466
680,1163413.2919272943
681,1275958.2665454417
682,1077816.0784634864
683,1239008.6230644542
684,1275333.2778609751
685,1182530.960230164
686,1051053.0431697976
687,1102860.8623294148
688,1099273.843679904
689,1165762.641079991
690,1077036.2516354602
691,1271500.1282257545
692,1319707.0229438604
693,1241286.2183795243
694,1331028.8338635978
695,1026647.553927751
696,1465968.6745133337
697,1320838.968527533
698,1136199.019668832
699,1210292.2138274994
700,1299115.9038478548
701,1485141.5324279603
702,1170597.9985583886
703,1248293.4588059422
704,1170343.3293725348
705,1130894.416288028
706,980572.019882418
707,1104241.6173674571
708,1046371.0449650208
709,1200511.590819233
710,1004155.7515688472
711,1176426.210129941
712,989583.5789725196
713,942878.5866054752
714,1199253.2336339685
715,1119963.5461844848
716,1067255.4827634827
717,974363.9309838102
718,1278836.8463905205
719,1080882.0197545695
720,1368314.051742847
721,1242316.312598766
722,1048205.8975533062
723,1091082.2496511836
724,1146345.8607395994
725,1037194.4435034344
726,1303650.26586711
727,1292893.6347698856
728,1532618.930740406
729,1434894.5650134643
730,929920.6728804024
731,1431914.3938730285
732,1216421.7488104615
733,1270805.6935488563
734,935744.999597305
735,1189611.2934443175
736,1072552.4065839602
737,1421593.4924128517
738,1270142.9597479892
739,1381555.2830202596
740,1227959.0610877385
741,1210653.449473066
742,1310402.404703946
743,966248.0614845472
744,1233108.5764601089
745,1278092.843685218
746,1111659.9771907337
747,1287334.1809849995
748,1162246.820910427
749,1499681.0596655223
750,1127698.762817652
751,1203256.1670904732
752,1113006.9047208617
753,959099.4337482078
754,893254.2569927959
755,955968.0242621532
756,1340837.6411086405
757,1103729.1984766142
758,1310178.7465581982
759,1019333.6143657448
760,1116237.623054423
761,1228210.6028419088
762,1162096.5858058264
763,1411312.2685798588
764,1317048.3934317026
765,1339576.3785913105
766,1065144.861340431
767,1191436.2952331754
768,1297406.5511641076
769,1098216.2678656457
770,1417535.5795446725
771,1110796.3049537693
772,1130102.808634688
773,1149980.8650204234
774,1325150.6144183811
775,974984.9185368216
776,1062332.888275037
777,1237455.4566132764
778,1208054.154314733
779,1245260.667422356
780,1207602.1237802869
781,1317627.6478781493
782,1368632.3290179134
783,948547.0624272694
784,1409179.7034433377
785,1118616.0755922485
786,1459678.9367207263
787,1245413.7312035712
788,1112101.1819417395
789,951986.395884041
790,1130093.8798405775
791,1091947.4046669952
792,1459059.9842676255
793,1431538.971189947
794,1279565.0429692676
795,1517393.551025592
796,1385636.1933322216
797,991075.0015833372
798,1114412.6674133467
799,1093524.9898329775
800,1205546.2625221594
801,1137139.6911295608
802,1296999.4522859138
803,1353673.3856841428
804,1214261.4019801384
805,1227739.9043508137
806,1152118.9650977943
807,1133355.344949684
808,1135913.1837915033
809,1426010.6346624058
810,1026253.4323109972
811,1074190.3554264996
812,1213118.3689577072
813,1282805.0425798406
814,1383172.987471978
815,1178241.9006818712
816,1124008.0182119228
817,1382892.619250659
818,1235039.098470659
819,1303359.3365530863
820,1135675.7160313318
821,1507283.5827275254
822,1451721.4956640669
823,1126349.9681491165
824,1190790.3406817312
825,1403060.44815439
826,984381.6408446262
827,1034147.7984549768
828,964997.7820123072
829,1266805.7902513954
830,1250608.4640121153
831,1185502.3277136758
832,1106089.5220082696
833,1257354.2396999977
834,1407339.0908722202
835,1234799.374748041
836,1145626.4437445663
837,1259163.4254856394
838,1251389.5419593323
839,982556.5259983764
840,1370639.2844705973
841,1302403.0294656013
842,1309247.7671187357
843,1060365.3615767572
844,1246185.55509859
845,1110111.6003230968
846,1287627.295078226
847,1094926.0388205512
848,1281645.7351223736
849,1196242.409517209
850,1158835.5987141265
851,1416861.944884312
852,1062624.8382501912
853,1082662.5411298897
854,1251709.520046678
855,1338612.7344014428
856,1145195.9352630363
857,1212049.6468072757
858,1378274.4133807302
859,1231360.6009781589
860,1527920.2765206054
861,1232277.3583528628
862,1315754.7996632843
863,1033736.5109159346
864,1349929.7391123206
865,1272545.0441378255
866,1067784.0410815466
867,1156259.023626535
868,1266100.3719120545
869,953921.1341571248
870,971228.7902186952
871,1146299.2097672478
872,1064743.6423743544
873,1320831.402594613
874,1271934.2293178132
875,1097644.3044262377
876,1037734.4815236666
877,1367794.8157670952
878,1345581.7199905426
879,1059515.756630186
880,1182597.0674450276
881,1065494.2727229835
882,1254922.3943622238
883,1034424.2136552514
884,1228589.994248961
885,918266.2839109354
886,1396269.9513857153
887,993700.0995619312
888,966451.8678142572
889,1316092.933925009
890,1124576.3395694548
891,1452418.592621209
892,982703.7529036624
893,1105286.115668315
894,1320399.4106447268
895,1163488.429045635
896,1332569.5238531434
897,1050302.3858024408
898,998298.5957671974
899,1265493.2474921602
900,1030455.185819316
901,1339083.2709642544
902,1257621.9381572455
903,1412179.4723374587
904,1478836.239324859
905,1147279.157451382
906,1198122.586454132
907,1075530.8128442846
908,1182526.2383205427
909,1030331.3999020152
910,1267131.9740551182
911,1225502.7423753417
912,1241440.2250950353
913,1211004.6594903064
914,1025006.0364166172
915,1182977.7791310374
916,1226027.2128422158
917,1329520.7208404231
918,1370022.178326737
919,1277834.5580030205
920,1036054.1259572372
921,1194403.744786757
922,1134306.0230967752
923,1312112.0043201856
924,1044976.6578447216
925,1279147.0252264803
926,1263591.0595366491
927,980401.7306358608
928,1235536.134466119
929,1187551.7821597436
930,1228233.7770438318
931,1054284.891761876
932,968707.2478280524
933,1115698.998177171
934,1275830.520776254
935,1101668.2425909182
936,1213637.0317101332
937,1271753.9839538538
938,1069231.57725025
939,1004308.0016209568
940,1316797.548622199
941,1150123.0153295635
942,1110932.4458465446
943,1150074.8165526127
944,1005723.9269902356
945,1119730.7212265583
946,1254068.8939067672
947,1137690.4729973215
948,1021661.591333921
949,1274625.2881804083
950,975896.3381886143
951,1020233.5450561204
952,1222948.5986858564
953,1106053.61447198
954,1264775.5827406642
955,1320391.9596800727
956,1151450.466021609
957,1142781.206630848
958,964072.616174138
959,1238454.3084658035
960,1261246.307966485
961,1369493.104539167
962,1244543.6040859392
963,1564106.0130639148
964,1237433.3007389249
965,1206582.0141490686
966,1150348.2346918904
967,1351533.797598209
968,1521601.434447592
969,1241502.0551833713
970,1251849.4989241564
971,1008107.745474796
972,1229648.0547019928
973,1404318.0446155192
974,1309974.1547778572
975,1324859.428343207
976,1206285.5911619132
977,1150017.3266512742
978,1176401.1453463037
979,1290767.778456056
980,896718.7641368444
981,1264460.4355442473
982,1460373.0633140537
983,1107125.5862165715
984,1241404.450034061
985,1319309.092732716
986,1077006.9852845503
987,1167059.187174762
988,1074923.9979306087
989,1242828.9435531248
990,986198.9765210998
991,1298891.3151001744
992,1117570.0042085417
993,1385960.5945996018
994,1094956.9118292057
995,1472193.2499557182
996,1144467.3696348509
997,1179722.7659848602
998,1288905.3064296388
999,1049786.3930478368
1000,1163797.3835122867
