iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
22,-291.784206688362,-300.90703656738367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-342.14382321901024,-537.059023454537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-134.85717624635322,-0.7778369009985949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-424.03775421265925,-486.23452844839306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-400.02215714353935,-531.2356206453014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-173.92214457308188,-279.3981038792045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-391.6036827822133,-589.3901571401857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-314.35686635003793,-370.2926202284936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-309.27521262292964,-539.7005066315486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-403.4771031377129,-451.09891298188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-410.2614371886149,-400.72274833101255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-181.0739290994358,-0.001194817811991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-132.85548343483362,-584.2230048284599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-344.49851195130486,-549.323606103111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-432.0906106501189,-501.8104230867891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-271.8723333413002,-424.5052652424861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-1.7733010734906471,-7.210357231883699e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-398.11522579194326,-513.5235890730172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-442.8270197500445,-612.7576803604501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-357.36064656142105,-442.8076687903271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-347.1006716604296,-402.628699989634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-29.604094851368124,-6.593416241527605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-444.41664262149993,-404.0279052975976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-368.33155600188695,-504.439568173433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-328.42033878376594,-475.276497472392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-389.59977321438834,-591.5069586315489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-280.455082581433,-408.81115101801504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-315.4383913366352,-311.5240805561629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-452.1177135998535,-462.6534133822224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-408.0784554592852,-547.5468179305044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-411.612809273813,-582.400562421868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-312.92949478546643,-421.18323385721135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-327.9153196077385,-424.9274102331681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-419.7163593768801,-597.6861046274422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-338.3113420411425,-541.6779842403827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-242.6309184628877,-393.53480136567447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-353.49396182092084,-360.3505575950729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-372.4596443881605,-410.1142935704825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-395.16623474387495,-515.8865483707048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-420.68609682887774,-451.8726515594845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-333.45796101235896,-251.6995292654653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-346.25314900832785,-497.9261906938185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-260.385226345252,-240.88953550719876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-244.6789193483551,-283.0414360190866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-290.0733355397305,-365.6346323624954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-309.5424738373449,-442.2089747667269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-340.41920354741177,-536.7375061973445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-332.6358610033546,-415.3606989698012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-339.24446447413675,-586.8545765410943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-364.348674099264,-512.3137962199893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-297.7255123684575,-411.93285769782426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-333.2811224598538,-414.1359603090381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-357.3572512199167,-444.7066677444861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-342.3431777386635,-367.7910099924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-403.9559772800105,-456.857694071572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-230.73034293324025,-271.61850214316314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-369.3588075448498,-549.7078624446799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-324.99943273203564,-382.7353353912834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-287.8832803187259,-485.4402674363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-315.9384534429931,-408.3844964075997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-322.5747746157424,-596.3111354223103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-661.9457259098117,-326.92870280944527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-303.2495983656187,-593.9185016613161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-407.5062397184218,-445.8650877408315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-259.60341635844406,-365.6688929087018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-376.4087066197381,-403.1316496936623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-362.2553110506785,-463.9224720015668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-427.7199255357191,-485.7571853829901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-383.3492255379134,-346.15729525470937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-301.0488240388222,-422.83298590570456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-366.1984180583431,-399.4169994371776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-393.9218262894255,-602.9793173323524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-307.62703143420816,-349.42668312706786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-853.0502314309307,-1.9704083523941047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-336.1853002900059,-372.5343548481965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-299.7794451725414,-518.0206321749564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-283.26137511792035,-388.5491804683711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-349.79297635727147,-470.6837382271216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-359.4662561285785,-349.058029725802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-751.3055075139071,-196.85738161919863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-352.91517104795525,-450.2262119275962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-363.78693512661306,-476.1708287443142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-392.0723854534857,-402.2862110745885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-436.3072651579867,-550.6741215693787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-380.0491696569751,-414.8878190216898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-263.7669574638136,-502.09934619380607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-524.4550453135348,-446.3076308197087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,-284.9067329149706,-475.34272382926366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-328.5976718015839,-574.9795299178585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-354.9724636624435,-487.97649935215134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,-852.5131193953337,-4.959907467151639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-186.76606819849997,-500.5636358069473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-146.37607428617963,-84.40971862178264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-405.8510723724665,-419.2746816403324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-724.4663225396038,-198.85464427200412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-242.47736751304345,-312.16068307428003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-434.2641428855075,-482.41287532622846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-358.5003382570212,-531.435053869086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-351.77941646194506,-397.00493099521134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-397.70217578629087,-450.3634014251063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-668.0165687010777,-66.01882687162507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-69.55368066752091,-6.458346684208414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,-364.107554804128,-234.14499488738485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-406.998067089699,-569.99503358242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-383.9621188755074,-503.73145171762326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-331.1412476842906,-18.64319192340285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-35.29039682973299,-74.40457357571817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-354.3378024746346,-466.3810039804773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-322.8914709834831,-454.39838791716153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-380.09402540592447,-510.34688156745074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-806.7221751694397,-12.041838093053135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-273.3750891467001,-491.48737334230265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-812.4339773405934,-183.0653298926916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-322.43641536800646,-417.887008408537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-242.29064699973816,-298.7237550965935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-373.4918444033123,-74.40495620654114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-367.8250598045879,-377.8453105759544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-360.1656875967256,-433.79031267114425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-403.9726610991169,-374.8297143968659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-319.40246551701364,-349.8058108863905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-347.4482512225773,-408.52521726351614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-310.24472327000103,-363.8483715332764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-370.2394664981538,-467.2026951998585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,-300.1876075773601,-554.2415131244377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,-358.40286115127793,-520.5141761618626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-351.2600972881148,-474.0841588208576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,-372.6373018343295,-561.2839832872157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,-398.4660074793032,-561.8699917753742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,-202.17190147388783,-0.0002957889287563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,-381.820928658925,-410.2124557420967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,-308.71140259168976,-510.032525639569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,-221.69882371374877,-476.5862043605754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,-348.6916846584662,-351.8931663811969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,-324.9890945288784,-441.6439633470168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,-200.04674396821048,-0.0002432302131991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,-430.92871578618775,-338.9206854242095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-406.6232987288111,-406.2499430118079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,-342.55922250966165,-558.2323988584297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,-337.4425576498184,-540.9364183373696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,-288.7965023473238,-493.3026450937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,-302.6077946121608,-486.7327041401451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,-207.11513264840576,-257.5184833349317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,-163.73795855591558,-44.23267944302891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,-405.2602924184079,-509.8969979099232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,-399.9667058033981,-486.2061724088963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,-445.9519022707204,-559.0094495636647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,-454.4584950849927,-343.1589567890654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,-237.09738894549915,-554.0808635829194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-639.8910534586299,-248.143392131731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,-368.7722645529562,-576.2291221816844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-325.50261932858587,-488.699263114817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,-428.7672875725027,-508.8652284728667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,-406.8087346687219,-335.00077393356946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,-284.03173213082675,-382.4848957564662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,-367.5925751903733,-533.0882805383916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,-297.0268881241417,-435.5773335862565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,-398.70436099167,-614.6555748821396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,-336.92586294166983,-535.2566942523234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,-320.82641951103386,-428.8034458028274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,-130.00646669623805,-9.775392708194246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-207.22490363544085,-281.35051526279494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,-810.9528090994111,-5.165868555857314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-379.7140084156872,-382.2391852348096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,-340.92644241832267,-603.8703621343708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-333.5937207744273,-583.31122251268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,-647.3765738379757,-181.20513147479923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-359.2905879338322,-432.4987349700352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,-361.9406820072858,-477.6198959271389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-311.5311936713238,-529.2919756223279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,-395.1171939639767,-549.5527870014986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-321.72938592725154,-486.2412712746713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,-405.6611273001849,-418.6394467266612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-410.36105984667216,-434.9757443568323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,-330.171455026304,-566.1234461131521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,-430.8990328742999,-380.85776173674174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-346.4417566183037,-227.8433988915076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,-345.39145459947434,-466.0725562315995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,-315.01849333837663,-271.27603702572736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,-220.8801656857308,-545.399717734143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-356.18921368238057,-449.08830896287424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-397.6809950842577,-483.7227631707046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-398.82943585652856,-581.6794409614896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-345.9710801321266,-476.0190665458426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,-421.30823253373256,-567.8829942478122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-363.6384173970269,-477.6809847851746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-392.9105562667463,-375.8213367140342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-344.9261195310358,-483.6781086895641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-588.4808290701772,-192.44822638660597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-111.01192079429494,-0.0001095854987289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,-275.6354989333837,-600.95083022023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-343.6120188649519,-512.74724068618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,-285.72485901973226,-411.3428525034333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-182.8469336631369,-324.9599560813908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,-396.624974691074,-552.7195454684983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,-308.5897729356897,-524.0433819961011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,-395.43430936679897,-597.1601127174956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,-353.64798846144566,-350.263842210229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-291.1903453948273,-352.93537445264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,-338.3078758609028,-422.7925839004823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,-133.6422324964904,-0.0002456992466406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,-342.11993389854786,-428.0526805695566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,-494.3343481485251,-16.15587321132296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-349.5815398899226,-498.4682691189921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-297.47301736584075,-486.5564356621601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,-82.64720295895091,-39.4343334321383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,-352.28280412330474,-337.1790114247611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,-402.660872166028,-388.6456812998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,-138.13534679850238,-0.0003180669686738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-347.4689052776579,-460.8789286423984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,-370.84724104628407,-572.0000530267357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-413.06261223284287,-439.0098427642504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,-387.6803194068049,-350.82924521327027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,-287.1065456548603,-558.2190483480206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,-151.4558980209743,-3.895342324505318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-766.8254321824292,-28.32630722310755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,-365.6507250795689,-582.4389065684962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-89.88179000825099,-7.7392947543765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,-365.13445333844834,-513.7187688771642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,-328.4426191480565,-480.2931579139228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-303.1164317963563,-599.6453036332189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-398.5212141456378,-410.605619092724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-356.7211955475993,-540.049202814463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-405.660817776279,-499.9737679737368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-277.17799619243544,-535.6798207167732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-808.9891322283955,-48.6897175590386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-396.3204030630568,-403.8435077112497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-375.7895795031886,-614.3407993529224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
