iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
164,-161.05156327286184,-43.493867906508974,-0.00029864608076615756,-0.05814799805624935,-4.486932052933434e-5,-244.8298601497932,-0.00015329758273684561,-39.637200665635945,-24.567109807802062,-5.297899227789942e-5,-0.00033015007295989136
