iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
800,-738.1694449369465,-43.275837724487396,0.0,0.0,0.0,0.0,0.0,0.0,-8.764928213499602e-5,0.0,-1.0778641899624194e-5
