iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
139,0.0,0.0,0.0,0.0,0.0,0.0,-433.7903248906999,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,-374.8297154636716,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,-349.8058122521466,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,-408.5252141868474,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,-363.8483742975525,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,-469.5237223489012,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,-558.8757188965805,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,-520.5141752264207,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,-474.0841582986773,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,-580.5561695940098,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,-561.8699921895657,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,-519.2680463684111,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,-410.2124545934067,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,-510.0325275395018,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,-480.6707379417823,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,-351.89316724514424,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,-441.64396260726977,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,-516.0679609576215,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,-338.92068522646684,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,-406.24994417045207,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,-558.2323963330166,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,-540.9364169908724,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,-500.3433526097208,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,-492.5913390334615,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,-506.3940304682739,0.0,0.0,0.0,0.0
