iteration,objectiveValue
166,1097873.695614435
167,1419934.8659643796
168,1388034.2910520264
169,956892.638974458
170,1092421.5674036474
171,1243443.8850492588
172,1285663.9641253925
173,1576876.4240382272
174,1394845.670161076
175,1285685.3989779449
176,1284459.2472003046
177,1380872.4006035775
178,1269998.551779705
179,1320156.6289172375
180,1118317.2423614874
181,1237187.1194801114
182,1072726.1572969323
183,1027570.2403501234
184,1307460.3414439
185,1238312.5530317747
186,1308538.5084516236
187,1226804.3323434591
188,1547395.1069235352
189,1296531.0730036527
190,1179188.62050161
191,1276697.5420574965
192,1390817.382739585
193,1509008.142368611
194,1074305.4324734164
195,1531198.707555771
196,1246530.809623803
197,1226484.3620965711
198,1427830.3535782008
199,1255393.3490002677
200,1112055.835260183
201,1300499.385886023
202,1237522.4880744482
203,1431181.4414990004
204,1255419.9966380736
205,1380439.1213290032
206,1329059.5206099467
207,1579545.9146530507
208,1223782.2678303793
209,1264591.4601065377
210,1192617.503245118
211,1220894.110059757
212,1400578.994455152
213,1247704.2274597806
214,1174618.8293914043
215,1238804.5427807125
216,1076778.6690615434
217,1289969.0743332943
218,1523528.139441656
219,1233506.1092826966
220,1199158.5474432297
221,901141.181066505
222,1042495.2169741635
223,1237533.3102616668
224,1434597.561022665
225,1071408.2043635794
226,1002346.3959636224
227,1149574.659446647
228,1312096.2698716628
229,1214691.4361099473
230,1043591.9232088504
231,1342001.175703538
232,1225483.7947825217
233,995120.8655936364
234,1176803.1524664531
235,941280.246955014
236,1149743.9144303598
237,1177271.2715485522
238,1052448.2822020212
239,1207889.0351207436
240,1398465.985099133
241,1427314.5504694586
242,1399476.3370931551
243,1398311.428148927
244,1240033.269619995
245,1215520.703154703
246,1308811.4943826678
247,1458758.6868417992
248,1488554.544215211
249,1403583.6745632864
250,1274127.679711187
251,1140854.0186558408
252,1418930.2144907163
253,1198417.088626476
254,1208696.1072883117
255,913308.9760043388
256,1419463.7158410246
257,962254.65290901
258,1146755.99244385
259,1258900.420728274
260,1252735.6578519095
261,1418999.2764642737
262,1584337.5685004834
263,1344745.3033920806
264,1559586.744131262
265,1363394.7814299955
266,1329393.014168137
267,1296472.965188262
268,1279999.073155482
269,1060572.2007747854
270,1584334.876032384
271,1121600.115047532
272,1121986.5113860948
273,1274684.2197560954
274,1266795.7318328302
275,1199715.7741917402
276,1166597.003377656
277,967059.868513318
278,1278427.7466542276
279,1132427.288278941
280,1153291.578073402
281,1175502.7198468016
282,1174823.368309159
283,1343709.9945101244
284,1168511.487902824
285,1096257.1340183292
286,1394541.8827082952
287,1249644.450786089
288,1177841.2944598475
289,1408467.8002896763
290,1204773.3355758262
291,1109875.9629372542
292,1340818.0312329014
293,1149837.628639346
294,1158282.1354016508
295,1458171.0742937755
296,1121745.9802653408
297,1033930.2611348184
298,1311107.43113882
299,1184028.010567186
300,1017235.2504515518
301,1337488.2403239168
302,1184651.611850107
303,1193118.847816432
304,1233041.9862073162
305,1189445.8307341342
306,1073735.3056626802
307,1091955.868480218
308,1216342.8810573667
309,1219903.5385642678
310,931700.6199095952
311,1222949.039908631
312,1248574.8858993768
313,1244625.6498057863
314,1334268.147850736
315,1419493.4511575887
316,1024309.9221440448
317,1286027.4460395065
318,1247718.5433701936
319,951738.6779392166
320,1096427.2960481672
321,1007667.9567714146
322,1435475.7220772586
323,1372485.8267744128
324,1538994.1593925506
325,1350875.5188276195
326,1109351.2077808448
327,1392308.405328921
328,1381494.9952717612
329,1157889.6057072969
330,1354363.676543095
331,1261862.2180800226
332,1435177.9160285844
333,1527082.1772549788
334,1292082.64143662
335,997985.32567334
336,1348273.4561830629
337,1312470.8498796553
338,1352782.4028549711
339,1530293.0802117856
340,1119236.0394672712
341,1440088.098733792
342,1274580.1153582924
343,1393339.45673858
344,1306267.8573681992
345,1364534.810411903
346,1112345.1845743053
347,1226666.746561759
348,1370148.5901465116
349,1431743.9352120063
350,1426832.6627172406
351,1454465.9210309703
352,1242252.4294718057
353,1243776.8565813417
354,1169339.521004892
355,1279679.3136068932
356,1248932.303179237
357,1303119.987307535
358,1280863.1854212114
359,1277824.9181519148
360,1182612.461811934
361,939344.724292338
362,1434343.1457851988
363,1172783.067663983
364,1038048.2468610024
365,1044831.7893162156
366,1035270.7691061504
367,1314491.6537655082
368,1272839.1949207063
369,1521332.9268836882
370,1228884.6464730036
371,1195970.9359266465
372,1123263.140986815
373,1199112.4332380595
374,1274754.0906918398
375,1104497.8335741211
376,1355073.093501178
377,1175680.4977322016
378,1263191.1751086677
379,1398326.3154927157
380,1023905.8307004656
381,1063631.336658713
382,1271258.1401642892
383,1443630.62850497
384,1228573.2777826455
385,1098883.4706025757
386,1303964.5887374426
387,1352200.96738468
388,1546799.9086895683
389,910817.2150847252
390,1228348.942992821
391,1126149.900492164
392,1354187.932460243
393,1412544.9045225966
394,1202854.9183440516
395,1146042.9772869318
396,1553494.3815842057
397,1089832.676583113
398,1185307.308037499
399,1364066.0103470916
400,1273475.683912221
401,976723.3224201244
402,1254782.4117570797
403,1220156.1892282574
404,1164033.721283893
405,1137808.6023025138
406,1112370.37532376
407,1283876.112888535
408,1445783.862912996
409,1127326.965280849
410,1274586.200808141
411,1217563.2651048054
412,997895.6613677297
413,1495559.0189739212
414,1521469.0897832692
415,1185849.7571413943
416,1176732.4528872443
417,1251433.163143891
418,1101898.9890704062
419,1031921.4595493115
420,1270097.072194992
421,1171039.2562896905
422,1091655.1946047798
423,1125737.3908988491
424,1304300.123555851
425,1272971.9602003614
426,1175719.9745930417
427,1109000.4791696374
428,1113216.281933462
429,1186592.0677183473
430,1141480.929129717
431,1365758.7054310048
432,1208891.3333712888
433,1308525.9350172584
434,1134119.619986151
435,1067872.1098471617
436,1427770.281956667
437,1168131.7512601418
438,1068155.778686141
439,883836.6757871653
440,1240561.4590169862
441,1223093.9365626602
442,1091561.8875578854
443,1200044.657797391
444,1019249.2114393292
445,1103263.9181806357
446,1090592.8534765695
447,1343858.0081447614
448,1258026.0081578663
449,1109256.6244329682
450,1354311.517558732
451,1327030.784592613
452,1105016.9290148618
453,1209740.716603464
454,1003677.7300558492
455,1345984.7105936485
456,1250715.84805214
457,1350602.4595188757
458,1288924.4560267483
459,1496175.3692311712
460,1092696.7826778777
461,1075852.9501302938
462,1477451.892139549
463,1174962.2742158645
464,1269626.8234644104
465,1331854.6353002551
466,1453094.2340658533
467,1537854.9580054549
468,1138010.9502396502
469,1262598.2955857022
470,1080561.289647367
471,1093005.1737708258
472,1067069.6532885283
473,1294307.2952323258
474,1202882.5047365555
475,1241812.2530815708
476,1141078.465585346
477,1426507.0303657404
478,1326129.667422751
479,1078409.9814551547
480,1146137.2601362092
481,1358267.272070984
482,1452072.0814915695
483,1114359.5681811017
484,1303212.6462934937
485,1292962.0363413969
486,943982.628270718
487,1403494.1110941833
488,1419983.412125619
489,1423470.09936575
490,1230106.5453466307
491,1237032.3960088077
492,1066184.9919687873
493,1335786.426893829
494,1363458.3937112766
495,1198129.208070508
496,1081674.2655241769
497,1646140.295430695
498,1310195.046059063
499,1372781.9927526568
500,1074277.893565993
501,1454943.059618194
502,1280889.9417430847
503,992302.6686403851
504,1221967.4546258384
505,1147237.880807252
506,1299752.814838424
507,1162901.0337612326
508,1335661.4038227573
509,1394583.488488435
510,1413960.5591695008
511,1179312.481848535
512,1217831.728728135
513,1371303.8788299651
514,1084531.481859016
515,1453205.9401887152
516,1144638.5578607046
517,1560803.6512178583
518,1525346.17552207
519,1248441.3754885355
520,1224768.1971643134
521,1334988.5158533491
522,1001071.5042885564
523,1550842.821304458
524,1051354.718284543
525,1327956.2365583973
526,1512803.700745765
527,1101480.5173307506
528,1318017.8476690322
529,1231708.785794502
530,1353532.7059942142
531,983176.387703394
532,1308518.8505653928
533,1450409.653712105
534,1504301.1387281332
535,1070914.6897274614
536,1177529.369099061
537,1447471.4629313992
538,1195289.6288362567
539,1257201.5271863325
540,1075831.0400503674
541,1201787.889744613
542,1215337.6662861074
543,1291412.0529482923
544,1054030.6832246915
545,968535.6551101212
546,1271262.2623324348
547,1345667.302869083
548,1265010.7662264716
549,1214971.453701435
550,1314268.909329938
551,1520848.696638639
552,1097227.3528476008
553,1146850.599427914
554,1220483.8487642205
555,1350522.218895391
556,1295319.277726265
557,1048668.5125992484
558,1374101.2556540882
559,1360500.016605736
560,1165424.507503791
561,1458614.1814326749
562,1388687.9904760711
563,1412849.1957673964
564,1233036.065628947
565,973138.27875058
566,1430721.8603140935
567,1185274.399963796
568,1193647.3747726113
569,1073598.2324195984
570,1220764.1270715836
571,967445.1293828652
572,919378.656704846
573,1132627.8082411992
574,1186547.456854066
575,1226230.5327431022
576,1240719.5467013256
577,1527867.0507074257
578,999424.2332918656
579,1257153.9235318531
580,1219706.9766191116
581,1075490.573768285
582,1391336.4925934218
583,1424343.6409006317
584,980147.2435283624
585,1279790.22166882
586,1343667.542898561
587,1169666.3232454236
588,1145807.42797174
589,1205017.5198057755
590,1081150.5156414742
591,1224974.77113485
592,1080016.9867768288
593,1168664.060500748
594,1198310.0990193526
595,1142183.2335706283
596,1186764.639805931
597,1492037.6138092384
598,1209776.7170591298
599,1042455.7752838628
600,1275539.3150838816
601,1294864.193707753
602,944559.407953704
603,1255703.1440362125
604,1223130.818673269
605,998885.6445226546
606,1392852.4829018582
607,1057940.4339228736
608,1110541.046153789
609,1359665.5067532605
610,1082719.8290350477
611,1352615.9316507294
612,1444488.7689203694
613,1440539.4148901985
614,1043314.5233283635
615,1522402.1834079744
616,1226385.045551983
617,1633013.8152067482
618,1367145.6062809394
619,1053718.233471288
620,1230584.1986985488
621,1163384.123002994
622,1160751.3080128648
623,1174379.676193785
624,1242393.3793598402
625,1264686.3211319754
626,1122387.7083346425
627,1463079.5321542164
628,1292627.974855434
629,1512940.239634154
630,1345905.9143349547
631,1155379.8276527787
632,1202129.5708724333
633,1508939.3957874142
634,1325010.226648111
635,1241650.12537902
636,1350001.2179787678
637,1112872.7994465134
638,1287817.233343067
639,1380876.449055417
640,1169893.460399739
641,1297234.2673078668
642,1136205.1062504516
643,1280541.8992694104
644,1321587.3174354397
645,1367587.193857092
646,1498838.219937308
647,991724.665527659
648,1205986.971419512
649,1167558.7830754062
650,1269807.1996604337
651,1126535.292354065
652,1318644.4880598667
653,1246402.7034410238
654,1217080.055475192
655,1234538.5999401177
656,1220601.620169008
657,1380312.7614271508
658,1165949.0423676197
659,1090667.5871620106
660,1359500.5276683755
661,1339359.0204195676
662,1410933.9549821727
663,1564992.4194656292
664,1145825.965669757
665,978127.971635505
666,1266795.281190645
667,1226437.2781574358
668,979467.909114892
669,1197819.4499474436
670,1435308.38309385
671,1175409.680521351
672,1158534.3514429147
673,1233038.006888079
674,1248404.0785343654
675,1285138.9563780404
676,1295752.6168232297
677,1538702.519802586
678,1190867.070378523
679,1003764.3133642216
680,1203035.82183265
681,1321614.5055668657
682,1103486.633098886
683,1324928.2574568018
684,1314124.96439655
685,1215162.0527151604
686,1120857.5762450488
687,1152922.55691684
688,1149837.8729570569
689,1211836.4547203246
690,1149420.6980108484
691,1314210.1108162594
692,1349296.9744102464
693,1310516.7711858824
694,1392387.167662142
695,1119190.2770906263
696,1562721.381558005
697,1404097.0300270098
698,1180389.9183544978
699,1255614.9765563782
700,1408450.8647119994
701,1584136.7635709946
702,1234352.892913294
703,1304480.7639270434
704,1187070.9547873572
705,1188029.1132927611
706,1003943.1551487648
707,1126152.8657440965
708,1077771.971407274
709,1227090.9237164382
710,1029101.1197237254
711,1243747.9854472545
712,1048668.1502834272
713,968950.5080984354
714,1234264.5534255584
715,1229985.555516085
716,1104521.4402346453
717,1013622.7768149768
718,1356073.2028351843
719,1126757.2366776934
720,1409250.2341026296
721,1273881.491756841
722,1122333.7157420192
723,1112284.4653412446
724,1208457.071753812
725,1085467.2024466277
726,1373497.3316698314
727,1343435.25357884
728,1594275.6686770788
729,1527601.872037701
730,976272.535568106
731,1489077.8062651968
732,1286515.4036548338
733,1340934.0262630698
734,952021.9622080196
735,1206361.905428621
736,1081093.7024572175
737,1463098.849930117
738,1313395.3841320483
739,1445136.1649753684
740,1289733.7744563376
741,1290538.9029421187
742,1328195.7977595537
743,991375.5663978304
744,1299552.5234990586
745,1356978.3234545162
746,1204219.6509556596
747,1337480.5743707267
748,1234971.6220761084
749,1561277.314501762
750,1139447.484545231
751,1237791.003026057
752,1139238.821664048
753,983314.1587565942
754,908009.9723581636
755,1004910.8280470415
756,1395329.5958986655
757,1169442.7394043242
758,1328105.6200228212
759,1066297.4492797677
760,1135200.1917750542
761,1305537.7580067173
762,1203977.3387602526
763,1482205.718861853
764,1352608.569772211
765,1418396.9981375134
766,1113224.282624233
767,1231973.491903724
768,1343340.2193279348
769,1122885.7177183377
770,1489613.275495287
771,1154593.1253086922
772,1166602.6538580498
773,1202848.5301757378
774,1403764.4982949286
775,994358.018209339
776,1114100.378253093
777,1302387.865397706
778,1270684.8000192975
779,1278143.196416343
780,1269092.902576954
781,1362457.3656963063
782,1465545.6161791403
783,962452.8459813762
784,1494564.0946614577
785,1159653.8049597712
786,1537829.5870882124
787,1327220.0457820513
788,1128121.9726086447
789,990568.9179893384
790,1150153.9633270735
791,1172067.5816185211
792,1517662.4796461118
793,1532269.6629336365
794,1343506.4455872846
795,1585170.780348477
796,1437291.2724398312
797,1049380.8939092152
798,1128840.4107889785
799,1164486.67524971
800,1259802.8706771124
801,1211931.4234098047
802,1321181.4414315603
803,1423243.168786073
804,1233640.5362945674
805,1278471.5323619707
806,1195256.3776658166
807,1202587.0681640028
808,1157264.9449612931
809,1474051.0926758202
810,1070057.8470789683
811,1120250.4588660155
812,1221508.0780995835
813,1296946.1117024866
814,1443046.5177596589
815,1220424.1354112772
816,1199607.9375524027
817,1422047.0218048724
818,1255595.871435287
819,1374303.2759249688
820,1163084.1995001198
821,1590066.9439476863
822,1494849.325755864
823,1167716.2433210444
824,1246721.9871243858
825,1443609.657630063
826,1007580.1437450218
827,1073413.7884058869
828,981098.5452966804
829,1347375.7363237843
830,1324636.4278899303
831,1200766.3591115754
832,1138739.1515688277
833,1277612.4955016342
834,1474734.9718163605
835,1281439.665806929
836,1175914.969797298
837,1297065.0935820134
838,1321898.9154344131
839,1002435.5075888165
840,1411746.7082256244
841,1352604.236762781
842,1368428.1378586648
843,1108973.3134282378
844,1258477.9340347026
845,1150248.5254214287
846,1339725.6119018649
847,1108790.35246472
848,1312272.0682816254
849,1281596.8151564184
850,1193522.874952606
851,1529701.8340653388
852,1111987.0114163274
853,1097931.182920907
854,1294918.130700236
855,1376141.07709652
856,1156432.6222946264
857,1284113.9528785436
858,1455756.259034674
859,1313191.9593495333
860,1586733.6533973955
861,1303790.166067307
862,1397889.2522065958
863,1066179.2558401928
864,1426054.4586684965
865,1320999.259454457
866,1083783.5186482747
867,1226900.5051792683
868,1325933.0352870554
869,984257.6408665398
870,982880.6504311088
871,1205444.9671849534
872,1141097.7124354774
873,1363760.1082519828
874,1307436.9341618903
875,1183180.02081107
876,1061285.2862716238
877,1408674.1719415905
878,1394583.0877276224
879,1149680.055154101
880,1246153.6693928558
881,1096156.011367108
882,1336131.2790542457
883,1091642.9011306954
884,1271403.4855876658
885,949522.7002329984
886,1507558.041020624
887,1023560.8073051516
888,984777.1759151308
889,1343621.6996666528
890,1172948.2610672298
891,1516607.63599099
892,1049169.796605321
893,1125776.6465883465
894,1336253.6530643106
895,1220559.6266833665
896,1397204.01714685
897,1091462.762438421
898,1014374.2073421276
899,1298761.7636059942
900,1088231.5932290468
901,1395707.6572638908
902,1292016.028457258
903,1447822.2970220875
904,1527244.6168151924
905,1180957.3018331488
906,1257044.209521171
907,1114585.6151811692
908,1199372.4399844597
909,1068911.609162304
910,1289613.2175967582
911,1246957.738224512
912,1279314.071595423
913,1233859.8781519288
914,1083159.613161619
915,1232132.5580035772
916,1286136.3925066884
917,1386214.192775656
918,1431165.3651795932
919,1295274.462643823
920,1117674.3336364357
921,1211316.659921144
922,1182024.817663625
923,1375157.2175164393
924,1080322.5062288826
925,1379678.0320877263
926,1283740.1211929552
927,996134.9594742588
928,1289603.8652498198
929,1211056.5055811603
930,1282304.8113260774
931,1090568.3524773817
932,994887.20013409
933,1175235.9201931206
934,1300984.158099803
935,1115114.0554740354
936,1231241.6033986115
937,1357759.9761918858
938,1123936.3813010002
939,1035132.1980459826
940,1415615.846172555
941,1179347.858631933
942,1155753.181383939
943,1223991.7846000297
944,1020424.1487068024
945,1207302.6763387327
946,1275199.8058434117
947,1159219.955415282
948,1092026.7314799924
949,1346577.395923694
950,993804.6060457616
951,1045066.524740774
952,1251584.4872354593
953,1138363.596385948
954,1298724.6993784795
955,1354563.9350267688
956,1196139.334688174
957,1194958.325017531
958,985827.4322922288
959,1268638.9950410295
960,1304142.9235352306
961,1449412.3748910588
962,1254254.5717769463
963,1623267.09973715
964,1288986.227993541
965,1231927.1474026572
966,1253406.434887808
967,1432735.4323540467
968,1587003.2370878523
969,1331654.3393974097
970,1280305.9484315342
971,1052838.1507804184
972,1255516.7324145632
973,1446498.1788737646
974,1370053.3004691673
975,1376350.809754178
976,1269830.9414191528
977,1186241.002602531
978,1226725.5406430073
979,1315101.20748012
980,909182.2504613498
981,1328834.0322306843
982,1521793.9125205518
983,1198033.6284871728
984,1328388.2200927285
985,1406041.9861012837
986,1098463.447381473
987,1211179.5652538002
988,1120546.2813348025
989,1279948.0920201356
990,1010347.5047707364
991,1360211.8009140615
992,1135296.524811997
993,1420537.6284440914
994,1158082.2171799776
995,1532153.3099490162
996,1231995.7629375889
997,1234214.0265359725
998,1353429.0853552558
999,1094122.5525647171
1000,1181348.8580426178
