timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < AT,none,ammonia,none,demand,-2.1080752711199997,one node
30th < 2040,EU < AT,none,avaAndNavi,none,demand,-11.795798997720002,one node
30th < 2040,EU < AT,none,hvc,none,demand,-9.18465766152,one node
30th < 2040,EU < BE,none,ammonia,none,demand,-7.0663073571599995,one node
30th < 2040,EU < BE,none,avaAndNavi,none,demand,-21.32242300428,one node
30th < 2040,EU < BE,none,hvc,none,demand,-30.229993771560004,one node
30th < 2040,EU < BG,none,ammonia,none,demand,-1.69466821776,one node
30th < 2040,EU < BG,none,avaAndNavi,none,demand,-2.8538130024,one node
30th < 2040,EU < BG,none,hvc,none,demand,-1.4900250430800002,one node
30th < 2040,EU < CZ,none,ammonia,none,demand,-1.2655212051600002,one node
30th < 2040,EU < CZ,none,avaAndNavi,none,demand,-5.48459899776,one node
30th < 2040,EU < CZ,none,hvc,none,demand,-13.570115018880001,one node
30th < 2040,EU < DE,none,ammonia,none,demand,-12.195933810120001,one node
30th < 2040,EU < DE,none,avaAndNavi,none,demand,-124.97501600964,one node
30th < 2040,EU < DE,none,hvc,none,demand,-95.61254476559999,one node
30th < 2040,EU < DK,none,ammonia,none,demand,-0.12343025712,one node
30th < 2040,EU < DK,none,avaAndNavi,none,demand,-13.94179199892,one node
30th < 2040,EU < DK,none,hvc,none,demand,-1.13556518604,one node
30th < 2040,EU < EE,none,ammonia,none,demand,-0.01798474428,one node
30th < 2040,EU < EE,none,avaAndNavi,none,demand,-0.87406199892,one node
30th < 2040,EU < EE,none,hvc,none,demand,-0.32637014616,one node
30th < 2040,EU < ES,none,ammonia,none,demand,-2.19503021976,one node
30th < 2040,EU < ES,none,avaAndNavi,none,demand,-96.59697201600001,one node
30th < 2040,EU < ES,none,hvc,none,demand,-26.3345348982,one node
30th < 2040,EU < FI,none,ammonia,none,demand,-0.22967950872,one node
30th < 2040,EU < FI,none,avaAndNavi,none,demand,-12.059705000280001,one node
30th < 2040,EU < FI,none,hvc,none,demand,-7.373080884,one node
30th < 2040,EU < FR,none,ammonia,none,demand,-5.89334620416,one node
30th < 2040,EU < FR,none,avaAndNavi,none,demand,-96.87529400892,one node
30th < 2040,EU < FR,none,hvc,none,demand,-65.16497005272,one node
30th < 2040,EU < GR,none,ammonia,none,demand,-0.6765492978,one node
30th < 2040,EU < GR,none,avaAndNavi,none,demand,-23.20878900012,one node
30th < 2040,EU < GR,none,hvc,none,demand,-2.7542131164000003,one node
30th < 2040,EU < HR,none,ammonia,none,demand,-1.69276646556,one node
30th < 2040,EU < HR,none,avaAndNavi,none,demand,-3.02849000412,one node
30th < 2040,EU < HR,none,hvc,none,demand,-0.8506523443200001,one node
30th < 2040,EU < HU,none,ammonia,none,demand,-77.05369909872,one node
30th < 2040,EU < HU,none,avaAndNavi,none,demand,-3.3337499956800003,one node
30th < 2040,EU < HU,none,hvc,none,demand,-8.59504001952,one node
30th < 2040,EU < IE,none,ammonia,none,demand,-0.04704070944,one node
30th < 2040,EU < IE,none,avaAndNavi,none,demand,-14.023151996880001,one node
30th < 2040,EU < IE,none,hvc,none,demand,-1.35011802312,one node
30th < 2040,EU < IT,none,ammonia,none,demand,-2.11259115624,one node
30th < 2040,EU < IT,none,avaAndNavi,none,demand,-63.704824992960006,one node
30th < 2040,EU < IT,none,hvc,none,demand,-33.7873059402,one node
30th < 2040,EU < LT,none,ammonia,none,demand,-4.03282540572,one node
30th < 2040,EU < LT,none,avaAndNavi,none,demand,-1.503540996,one node
30th < 2040,EU < LT,none,hvc,none,demand,-1.33457617128,one node
30th < 2040,EU < LU,none,ammonia,none,demand,-0.0161886114,one node
30th < 2040,EU < LU,none,avaAndNavi,none,demand,-6.99116900028,one node
30th < 2040,EU < LU,none,hvc,none,demand,-0.21454945572,one node
30th < 2040,EU < LV,none,ammonia,none,demand,-0.00367799988,one node
30th < 2040,EU < LV,none,avaAndNavi,none,demand,-1.8470089977600002,one node
30th < 2040,EU < LV,none,hvc,none,demand,-0.50069143056,one node
30th < 2040,EU < NL,none,ammonia,none,demand,-5.40710508564,one node
30th < 2040,EU < NL,none,avaAndNavi,none,demand,-49.539925000800004,one node
30th < 2040,EU < NL,none,hvc,none,demand,-49.63916522748,one node
30th < 2040,EU < PL,none,ammonia,none,demand,-9.122593709760002,one node
30th < 2040,EU < PL,none,avaAndNavi,none,demand,-12.930431997119998,one node
30th < 2040,EU < PL,none,hvc,none,demand,-19.93251615888,one node
30th < 2040,EU < PT,none,ammonia,none,demand,-0.65265158856,one node
30th < 2040,EU < PT,none,avaAndNavi,none,demand,-19.89658899864,one node
30th < 2040,EU < PT,none,hvc,none,demand,-6.12258099396,one node
30th < 2040,EU < RO,none,ammonia,none,demand,-1.82152412544,one node
30th < 2040,EU < RO,none,avaAndNavi,none,demand,-3.0340620036,one node
30th < 2040,EU < RO,none,hvc,none,demand,-4.20062836536,one node
30th < 2040,EU < SE,none,ammonia,none,demand,-0.92377372872,one node
30th < 2040,EU < SE,none,avaAndNavi,none,demand,-13.900579991999999,one node
30th < 2040,EU < SE,none,hvc,none,demand,-10.57582994148,one node
30th < 2040,EU < SI,none,ammonia,none,demand,-0.015242224799999999,one node
30th < 2040,EU < SI,none,avaAndNavi,none,demand,-0.32553400416,one node
30th < 2040,EU < SI,none,hvc,none,demand,-0.8258507257200001,one node
30th < 2040,EU < SK,none,ammonia,none,demand,-1.8085570828799997,one node
30th < 2040,EU < SK,none,avaAndNavi,none,demand,-0.5292219972,one node
30th < 2040,EU < SK,none,hvc,none,demand,-3.13246955724,one node
30th < 2040,nonEU < AL,none,ammonia,none,demand,-5.17317838728,one node
30th < 2040,nonEU < AL,none,avaAndNavi,none,demand,-0.6842330003999999,one node
30th < 2040,nonEU < AL,none,hvc,none,demand,-15.89314719084,one node
30th < 2040,nonEU < BA,none,ammonia,none,demand,-5.17317838728,one node
30th < 2040,nonEU < BA,none,avaAndNavi,none,demand,-0.11025399948,one node
30th < 2040,nonEU < BA,none,hvc,none,demand,-15.89314719084,one node
30th < 2040,nonEU < CH,none,ammonia,none,demand,-0.16499230488,one node
30th < 2040,nonEU < CH,none,avaAndNavi,none,demand,-16.38888888852,one node
30th < 2040,nonEU < CH,none,hvc,none,demand,-2.5837984328399997,one node
30th < 2040,nonEU < ME,none,ammonia,none,demand,-5.17317838728,one node
30th < 2040,nonEU < ME,none,avaAndNavi,none,demand,-0.29306700012000003,one node
30th < 2040,nonEU < ME,none,hvc,none,demand,-15.89314719084,one node
30th < 2040,nonEU < MK,none,ammonia,none,demand,-5.17317838728,one node
30th < 2040,nonEU < MK,none,avaAndNavi,none,demand,-0.32507800236,one node
30th < 2040,nonEU < MK,none,hvc,none,demand,-15.89314719084,one node
30th < 2040,nonEU < NO,none,ammonia,none,demand,-2.97955737996,one node
30th < 2040,nonEU < NO,none,avaAndNavi,none,demand,-21.387711993840004,one node
30th < 2040,nonEU < NO,none,hvc,none,demand,-11.12841420168,one node
30th < 2040,nonEU < RS,none,ammonia,none,demand,-5.17317838728,one node
30th < 2040,nonEU < RS,none,avaAndNavi,none,demand,-1.7304470011200002,one node
30th < 2040,nonEU < RS,none,hvc,none,demand,-15.89314719084,one node
30th < 2040,nonEU < UK,none,ammonia,none,demand,-3.52768199424,one node
30th < 2040,nonEU < UK,none,avaAndNavi,none,demand,-161.35957801151997,one node
30th < 2040,nonEU < UK,none,hvc,none,demand,-37.057863731160005,one node
30th < 2040,EU < AT < at,none,electricity,none,demand,-62.80670354700376,one node
30th < 2040,EU < BE < be,none,electricity,none,demand,-73.57110149038749,one node
30th < 2040,EU < BG < bg,none,electricity,none,demand,-29.151652331592498,one node
30th < 2040,EU < CZ < cz,none,electricity,none,demand,-57.84112871672626,one node
30th < 2040,EU < DE < de,none,electricity,none,demand,-480.6669290362589,one node
30th < 2040,EU < DK < dk_e,none,electricity,none,demand,-14.840470957921246,one node
30th < 2040,EU < DK < dk_w,none,electricity,none,demand,-14.61309848663375,one node
30th < 2040,EU < EE < ee,none,electricity,none,demand,-7.2242240988975,one node
30th < 2040,EU < ES < es,none,electricity,none,demand,-241.86976222482903,one node
30th < 2040,EU < FI < fi,none,electricity,none,demand,-65.75221771148627,one node
30th < 2040,EU < FR < fr,none,electricity,none,demand,-388.48116913878687,one node
30th < 2040,EU < FR < fr_co,none,electricity,none,demand,-1.8521487275574993,one node
30th < 2040,EU < GR < gr,none,electricity,none,demand,-45.293539452423744,one node
30th < 2040,EU < HR < hr,none,electricity,none,demand,-16.66354519301,one node
30th < 2040,EU < HU < hu,none,electricity,none,demand,-37.139142189945,one node
30th < 2040,EU < IE < ie,none,electricity,none,demand,-24.850035046635,one node
30th < 2040,EU < IT < it_cn,none,electricity,none,demand,-26.827948212973748,one node
30th < 2040,EU < IT < it_cs,none,electricity,none,demand,-52.11402812907875,one node
30th < 2040,EU < IT < it_n,none,electricity,none,demand,-137.16694287312,one node
30th < 2040,EU < IT < it_s,none,electricity,none,demand,-21.500292912120003,one node
30th < 2040,EU < IT < it_sar,none,electricity,none,demand,-7.140760088276251,one node
30th < 2040,EU < IT < it_sic,none,electricity,none,demand,-15.803024585776251,one node
30th < 2040,EU < LT < lt,none,electricity,none,demand,-11.654630438753752,one node
30th < 2040,EU < LU < lu,none,electricity,none,demand,-4.743497604063749,one node
30th < 2040,EU < LV < lv,none,electricity,none,demand,-6.197827173300006,one node
30th < 2040,EU < NL < nl,none,electricity,none,demand,-107.74187255656874,one node
30th < 2040,EU < PL < pl,none,electricity,none,demand,-145.08503697233502,one node
30th < 2040,EU < PT < pt,none,electricity,none,demand,-46.520582994143744,one node
30th < 2040,EU < RO < ro,none,electricity,none,demand,-54.98074169202627,one node
30th < 2040,EU < SE < se_1,none,electricity,none,demand,-2.36463549346375,one node
30th < 2040,EU < SE < se_2,none,electricity,none,demand,-7.9698036205625,one node
30th < 2040,EU < SE < se_3,none,electricity,none,demand,-75.53087609013126,one node
30th < 2040,EU < SE < se_4,none,electricity,none,demand,-18.8370298173675,one node
30th < 2040,EU < SI < si,none,electricity,none,demand,-12.302245317123749,one node
30th < 2040,EU < SK < sk,none,electricity,none,demand,-26.154563723228748,one node
30th < 2040,nonEU < AL < al,none,electricity,none,demand,-4.610558327067498,one node
30th < 2040,nonEU < BA < ba,none,electricity,none,demand,-9.576650299108747,one node
30th < 2040,nonEU < CH < ch,none,electricity,none,demand,-32.80000000031751,one node
30th < 2040,nonEU < ME < me,none,electricity,none,demand,-2.840111742995,one node
30th < 2040,nonEU < MK < mk,none,electricity,none,demand,-5.224403178772499,one node
30th < 2040,nonEU < NO < no_m,none,electricity,none,demand,-11.713079891235006,one node
30th < 2040,nonEU < NO < no_n,none,electricity,none,demand,-11.478395480888745,one node
30th < 2040,nonEU < NO < no_s,none,electricity,none,demand,-83.4451087302462,one node
30th < 2040,nonEU < RS < rs,none,electricity,none,demand,-32.745372706838765,one node
30th < 2040,nonEU < UK < ni,none,electricity,none,demand,-2.3339139332025005,one node
30th < 2040,nonEU < UK < uk,none,electricity,none,demand,-254.05999586973368,one node
30th < 2040,EU < AT < at < 49AT,none,processHeat_high,none,demand,-8.052237576579795,one node
30th < 2040,EU < AT < at < 49AT,none,processHeat_low,none,demand,-4.425715218469889,one node
30th < 2040,EU < AT < at < 50AT,none,processHeat_high,none,demand,-13.34350728309239,one node
30th < 2040,EU < AT < at < 50AT,none,processHeat_low,none,demand,-7.824989937853212,one node
30th < 2040,EU < AT < at < 51AT,none,processHeat_high,none,demand,-7.597897710782234,one node
30th < 2040,EU < AT < at < 51AT,none,processHeat_low,none,demand,-5.696383718594865,one node
30th < 2040,EU < BE < be < 28BE,none,processHeat_high,none,demand,-43.211193836671804,one node
30th < 2040,EU < BE < be < 28BE,none,processHeat_low,none,demand,-16.488219431230934,one node
30th < 2040,EU < BG < bg < 66BG,none,processHeat_high,none,demand,-5.415481574225062,one node
30th < 2040,EU < BG < bg < 66BG,none,processHeat_low,none,demand,-5.715116201590504,one node
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_high,none,demand,-10.255962331619779,one node
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_low,none,demand,-15.648391687936039,one node
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_high,none,demand,-10.009607575485488,one node
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_low,none,demand,-13.539738914234945,one node
30th < 2040,EU < DE < de < 31DE,none,processHeat_high,none,demand,-19.38048888383124,one node
30th < 2040,EU < DE < de < 31DE,none,processHeat_low,none,demand,-14.729014199795376,one node
30th < 2040,EU < DE < de < 32DE,none,processHeat_high,none,demand,-9.24923313705228,one node
30th < 2040,EU < DE < de < 32DE,none,processHeat_low,none,demand,-7.211675267733554,one node
30th < 2040,EU < DE < de < 33DE,none,processHeat_high,none,demand,-49.882691540948976,one node
30th < 2040,EU < DE < de < 33DE,none,processHeat_low,none,demand,-25.712787196307126,one node
30th < 2040,EU < DE < de < 34DE,none,processHeat_high,none,demand,-23.2879104796839,one node
30th < 2040,EU < DE < de < 34DE,none,processHeat_low,none,demand,-10.305923830770546,one node
30th < 2040,EU < DE < de < 35DE,none,processHeat_high,none,demand,-27.48970939318459,one node
30th < 2040,EU < DE < de < 35DE,none,processHeat_low,none,demand,-20.426710278681377,one node
30th < 2040,EU < DE < de < 36DE,none,processHeat_high,none,demand,-31.693495441954465,one node
30th < 2040,EU < DE < de < 36DE,none,processHeat_low,none,demand,-19.156125144974183,one node
30th < 2040,EU < DE < de < 37DE,none,processHeat_high,none,demand,-34.011676969511946,one node
30th < 2040,EU < DE < de < 37DE,none,processHeat_low,none,demand,-21.58680858449394,one node
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_high,none,demand,-1.0284797174574496,one node
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_low,none,demand,-1.7890744260781164,one node
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_high,none,demand,-2.699498963683099,one node
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_low,none,demand,-4.171717106825726,one node
30th < 2040,EU < EE < ee < 73EE,none,processHeat_high,none,demand,-0.5412160694573277,one node
30th < 2040,EU < EE < ee < 73EE,none,processHeat_low,none,demand,-1.1612243905033734,one node
30th < 2040,EU < ES < es < 01ES,none,processHeat_high,none,demand,-4.358911841817282,one node
30th < 2040,EU < ES < es < 01ES,none,processHeat_low,none,demand,-1.6792579172385058,one node
30th < 2040,EU < ES < es < 02ES,none,processHeat_high,none,demand,-5.126238890513008,one node
30th < 2040,EU < ES < es < 02ES,none,processHeat_low,none,demand,-1.722154624798302,one node
30th < 2040,EU < ES < es < 03ES,none,processHeat_high,none,demand,-3.389301878117563,one node
30th < 2040,EU < ES < es < 03ES,none,processHeat_low,none,demand,-1.4416298612906022,one node
30th < 2040,EU < ES < es < 04ES,none,processHeat_high,none,demand,-8.357847976535217,one node
30th < 2040,EU < ES < es < 04ES,none,processHeat_low,none,demand,-3.2251044440517673,one node
30th < 2040,EU < ES < es < 05ES,none,processHeat_high,none,demand,-2.70556839342967,one node
30th < 2040,EU < ES < es < 05ES,none,processHeat_low,none,demand,-1.2975723056181403,one node
30th < 2040,EU < ES < es < 06ES,none,processHeat_high,none,demand,-14.568140546509673,one node
30th < 2040,EU < ES < es < 06ES,none,processHeat_low,none,demand,-8.8196354721535,one node
30th < 2040,EU < ES < es < 07ES,none,processHeat_high,none,demand,-6.1990523161664015,one node
30th < 2040,EU < ES < es < 07ES,none,processHeat_low,none,demand,-3.8504826039618782,one node
30th < 2040,EU < ES < es < 08ES,none,processHeat_high,none,demand,-3.3388345605609646,one node
30th < 2040,EU < ES < es < 08ES,none,processHeat_low,none,demand,-1.2805727042436643,one node
30th < 2040,EU < ES < es < 09ES,none,processHeat_high,none,demand,-4.774253145415384,one node
30th < 2040,EU < ES < es < 09ES,none,processHeat_low,none,demand,-2.1031974760688485,one node
30th < 2040,EU < ES < es < 10ES,none,processHeat_high,none,demand,-2.7415657597108027,one node
30th < 2040,EU < ES < es < 10ES,none,processHeat_low,none,demand,-1.2042501677490987,one node
30th < 2040,EU < ES < es < 11ES,none,processHeat_high,none,demand,-18.913135109456228,one node
30th < 2040,EU < ES < es < 11ES,none,processHeat_low,none,demand,-6.275569066175,one node
30th < 2040,EU < FI < fi < 74FI,none,processHeat_high,none,demand,-1.2387912195698794,one node
30th < 2040,EU < FI < fi < 74FI,none,processHeat_low,none,demand,-3.5130404977099485,one node
30th < 2040,EU < FI < fi < 75FI,none,processHeat_high,none,demand,-9.09718461012204,one node
30th < 2040,EU < FI < fi < 75FI,none,processHeat_low,none,demand,-44.362714999163664,one node
30th < 2040,EU < FR < fr < 14FR,none,processHeat_high,none,demand,-2.9615714422630313,one node
30th < 2040,EU < FR < fr < 14FR,none,processHeat_low,none,demand,-3.3830715483581137,one node
30th < 2040,EU < FR < fr < 15FR,none,processHeat_high,none,demand,-0.7152861974385917,one node
30th < 2040,EU < FR < fr < 15FR,none,processHeat_low,none,demand,-1.3309406354608162,one node
30th < 2040,EU < FR < fr < 16FR,none,processHeat_high,none,demand,-3.817943811758269,one node
30th < 2040,EU < FR < fr < 16FR,none,processHeat_low,none,demand,-2.7727163932997696,one node
30th < 2040,EU < FR < fr < 17FR,none,processHeat_high,none,demand,-3.4677338914501985,one node
30th < 2040,EU < FR < fr < 17FR,none,processHeat_low,none,demand,-3.3407193568155624,one node
30th < 2040,EU < FR < fr < 18FR,none,processHeat_high,none,demand,-2.398167132809628,one node
30th < 2040,EU < FR < fr < 18FR,none,processHeat_low,none,demand,-1.4671108383437785,one node
30th < 2040,EU < FR < fr < 19FR,none,processHeat_high,none,demand,-7.914206404858149,one node
30th < 2040,EU < FR < fr < 19FR,none,processHeat_low,none,demand,-1.9545997896087968,one node
30th < 2040,EU < FR < fr < 20FR,none,processHeat_high,none,demand,-6.454949024584964,one node
30th < 2040,EU < FR < fr < 20FR,none,processHeat_low,none,demand,-1.6395977868163156,one node
30th < 2040,EU < FR < fr < 21FR,none,processHeat_high,none,demand,-5.000186145961098,one node
30th < 2040,EU < FR < fr < 21FR,none,processHeat_low,none,demand,-5.299119147114337,one node
30th < 2040,EU < FR < fr < 22FR,none,processHeat_high,none,demand,-0.39862017058027166,one node
30th < 2040,EU < FR < fr < 22FR,none,processHeat_low,none,demand,-0.14418176382690678,one node
30th < 2040,EU < FR < fr < 23FR,none,processHeat_high,none,demand,-33.454760161950844,one node
30th < 2040,EU < FR < fr < 23FR,none,processHeat_low,none,demand,-18.766472494177318,one node
30th < 2040,EU < FR < fr < 24FR,none,processHeat_high,none,demand,-2.4357066416683444,one node
30th < 2040,EU < FR < fr < 24FR,none,processHeat_low,none,demand,-1.0941337184245126,one node
30th < 2040,EU < FR < fr < 25FR,none,processHeat_high,none,demand,-4.6031782985193015,one node
30th < 2040,EU < FR < fr < 25FR,none,processHeat_low,none,demand,-3.3071829613115797,one node
30th < 2040,EU < FR < fr < 26FR,none,processHeat_high,none,demand,-8.086811408357793,one node
30th < 2040,EU < FR < fr < 26FR,none,processHeat_low,none,demand,-3.663742580235954,one node
30th < 2040,EU < FR < fr < 27FR,none,processHeat_high,none,demand,-1.4105414009869177,one node
30th < 2040,EU < FR < fr < 27FR,none,processHeat_low,none,demand,-0.8056417616015394,one node
30th < 2040,EU < FR < fr_co < 99FR,none,processHeat_high,none,demand,-0.02544384067533649,one node
30th < 2040,EU < FR < fr_co < 99FR,none,processHeat_low,none,demand,-0.08477253526249269,one node
30th < 2040,EU < GR < gr < 68GR,none,processHeat_high,none,demand,-1.972718351477073,one node
30th < 2040,EU < GR < gr < 68GR,none,processHeat_low,none,demand,-1.7633239962969174,one node
30th < 2040,EU < GR < gr < 69GR,none,processHeat_high,none,demand,-3.7271177108925686,one node
30th < 2040,EU < GR < gr < 69GR,none,processHeat_low,none,demand,-2.967305074882418,one node
30th < 2040,EU < HR < hr < 62HR,none,processHeat_high,none,demand,-2.737929307756098,one node
30th < 2040,EU < HR < hr < 62HR,none,processHeat_low,none,demand,-1.856657796447065,one node
30th < 2040,EU < HU < hu < 58HU,none,processHeat_high,none,demand,-11.359570992245898,one node
30th < 2040,EU < HU < hu < 58HU,none,processHeat_low,none,demand,-9.380230275446547,one node
30th < 2040,EU < IE < ie < 96IE,none,processHeat_high,none,demand,-5.241431179119316,one node
30th < 2040,EU < IE < ie < 96IE,none,processHeat_low,none,demand,-5.179519310715954,one node
30th < 2040,EU < IT < it_cn < 53IT,none,processHeat_high,none,demand,-6.946611550312435,one node
30th < 2040,EU < IT < it_cn < 53IT,none,processHeat_low,none,demand,-3.684168791452867,one node
30th < 2040,EU < IT < it_cs < 54IT,none,processHeat_high,none,demand,-13.022763176629942,one node
30th < 2040,EU < IT < it_cs < 54IT,none,processHeat_low,none,demand,-6.909938701019891,one node
30th < 2040,EU < IT < it_n < 52IT,none,processHeat_high,none,demand,-37.25056439448867,one node
30th < 2040,EU < IT < it_n < 52IT,none,processHeat_low,none,demand,-19.770573998372637,one node
30th < 2040,EU < IT < it_s < 55IT,none,processHeat_high,none,demand,-4.9838097609121155,one node
30th < 2040,EU < IT < it_s < 55IT,none,processHeat_low,none,demand,-2.6400380049351186,one node
30th < 2040,EU < IT < it_sar < 98IT,none,processHeat_high,none,demand,-1.7835894521072462,one node
30th < 2040,EU < IT < it_sar < 98IT,none,processHeat_low,none,demand,-0.9252866319547522,one node
30th < 2040,EU < IT < it_sic < 56IT,none,processHeat_high,none,demand,-3.4903736168031756,one node
30th < 2040,EU < IT < it_sic < 56IT,none,processHeat_low,none,demand,-1.8505732639095045,one node
30th < 2040,EU < LT < lt < 77LT,none,processHeat_high,none,demand,-1.5767443801125847,one node
30th < 2040,EU < LT < lt < 77LT,none,processHeat_low,none,demand,-4.213253073326352,one node
30th < 2040,EU < LU < lu < 29LU,none,processHeat_high,none,demand,-2.214411251399289,one node
30th < 2040,EU < LU < lu < 29LU,none,processHeat_low,none,demand,-0.8425651741905409,one node
30th < 2040,EU < LV < lv < 78LV,none,processHeat_high,none,demand,-1.025775318198144,one node
30th < 2040,EU < LV < lv < 78LV,none,processHeat_low,none,demand,-4.062298471719658,one node
30th < 2040,EU < NL < nl < 30NL,none,processHeat_high,none,demand,-61.20527053789153,one node
30th < 2040,EU < NL < nl < 30NL,none,processHeat_low,none,demand,-27.96129883509428,one node
30th < 2040,EU < PL < pl < 41PL,none,processHeat_high,none,demand,-9.929356223466153,one node
30th < 2040,EU < PL < pl < 41PL,none,processHeat_low,none,demand,-9.672909912272305,one node
30th < 2040,EU < PL < pl < 42PL,none,processHeat_high,none,demand,-8.098286971630523,one node
30th < 2040,EU < PL < pl < 42PL,none,processHeat_low,none,demand,-5.612238203261719,one node
30th < 2040,EU < PL < pl < 43PL,none,processHeat_high,none,demand,-13.261460929687471,one node
30th < 2040,EU < PL < pl < 43PL,none,processHeat_low,none,demand,-9.072979903298103,one node
30th < 2040,EU < PL < pl < 44PL,none,processHeat_high,none,demand,-11.738493549212562,one node
30th < 2040,EU < PL < pl < 44PL,none,processHeat_low,none,demand,-8.99200724526649,one node
30th < 2040,EU < PL < pl < 45PL,none,processHeat_high,none,demand,-6.877820500030347,one node
30th < 2040,EU < PL < pl < 45PL,none,processHeat_low,none,demand,-5.739641192249891,one node
30th < 2040,EU < PT < pt < 12PT,none,processHeat_high,none,demand,-5.425258693390407,one node
30th < 2040,EU < PT < pt < 12PT,none,processHeat_low,none,demand,-10.178963552723765,one node
30th < 2040,EU < PT < pt < 13PT,none,processHeat_high,none,demand,-3.458976194473804,one node
30th < 2040,EU < PT < pt < 13PT,none,processHeat_low,none,demand,-6.786760764032166,one node
30th < 2040,EU < RO < ro < 59RO,none,processHeat_high,none,demand,-8.2792401499203,one node
30th < 2040,EU < RO < ro < 59RO,none,processHeat_low,none,demand,-2.808848144021308,one node
30th < 2040,EU < RO < ro < 60RO,none,processHeat_high,none,demand,-11.128278408065885,one node
30th < 2040,EU < RO < ro < 60RO,none,processHeat_low,none,demand,-4.369312489541962,one node
30th < 2040,EU < RO < ro < 61RO,none,processHeat_high,none,demand,-5.322456292167706,one node
30th < 2040,EU < RO < ro < 61RO,none,processHeat_low,none,demand,-1.9428754564398483,one node
30th < 2040,EU < SE < se_1 < 86SE,none,processHeat_high,none,demand,-0.33303879040177314,one node
30th < 2040,EU < SE < se_1 < 86SE,none,processHeat_low,none,demand,-1.216047592199757,one node
30th < 2040,EU < SE < se_2 < 87SE,none,processHeat_high,none,demand,-1.613168511892348,one node
30th < 2040,EU < SE < se_2 < 87SE,none,processHeat_low,none,demand,-6.49883067312105,one node
30th < 2040,EU < SE < se_3 < 88SE,none,processHeat_high,none,demand,-7.760688843416583,one node
30th < 2040,EU < SE < se_3 < 88SE,none,processHeat_low,none,demand,-29.00487171717804,one node
30th < 2040,EU < SE < se_4 < 89SE,none,processHeat_high,none,demand,-2.0826647900632183,one node
30th < 2040,EU < SE < se_4 < 89SE,none,processHeat_low,none,demand,-7.965883486419191,one node
30th < 2040,EU < SI < si < 57SI,none,processHeat_high,none,demand,-2.6143997074400667,one node
30th < 2040,EU < SI < si < 57SI,none,processHeat_low,none,demand,-1.5717617594177116,one node
30th < 2040,EU < SK < sk < 46SK,none,processHeat_high,none,demand,-16.41519226786177,one node
30th < 2040,EU < SK < sk < 46SK,none,processHeat_low,none,demand,-13.228786777210816,one node
30th < 2040,nonEU < AL < al < 70AL,none,processHeat_high,none,demand,-1.0832305983957151,one node
30th < 2040,nonEU < AL < al < 70AL,none,processHeat_low,none,demand,-1.1106035220756418,one node
30th < 2040,nonEU < BA < ba < 63BA,none,processHeat_high,none,demand,-3.0108693010526557,one node
30th < 2040,nonEU < BA < ba < 63BA,none,processHeat_low,none,demand,-0.644319600593502,one node
30th < 2040,nonEU < CH < ch < 47CH,none,processHeat_high,none,demand,-5.748798608808754,one node
30th < 2040,nonEU < CH < ch < 47CH,none,processHeat_low,none,demand,-6.70601057986132,one node
30th < 2040,nonEU < CH < ch < 48CH,none,processHeat_high,none,demand,-0.5885268605457035,one node
30th < 2040,nonEU < CH < ch < 48CH,none,processHeat_low,none,demand,-0.6867090480009693,one node
30th < 2040,nonEU < ME < me < 64ME,none,processHeat_high,none,demand,-1.142936221929337,one node
30th < 2040,nonEU < ME < me < 64ME,none,processHeat_low,none,demand,-0.5764964847415547,one node
30th < 2040,nonEU < MK < mk < 67MK,none,processHeat_high,none,demand,-1.2111712202534766,one node
30th < 2040,nonEU < MK < mk < 67MK,none,processHeat_low,none,demand,-0.4493281425191528,one node
30th < 2040,nonEU < NO < no_m < 83NO,none,processHeat_high,none,demand,-0.7249968571939824,one node
30th < 2040,nonEU < NO < no_m < 83NO,none,processHeat_low,none,demand,-0.873222616593825,one node
30th < 2040,nonEU < NO < no_n < 84NO,none,processHeat_high,none,demand,-0.6055856101267383,one node
30th < 2040,nonEU < NO < no_n < 84NO,none,processHeat_low,none,demand,-0.7290984954084365,one node
30th < 2040,nonEU < NO < no_n < 85NO,none,processHeat_high,none,demand,-0.051176248743104634,one node
30th < 2040,nonEU < NO < no_n < 85NO,none,processHeat_low,none,demand,-0.0678231158519476,one node
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_high,none,demand,-0.30705749245862785,one node
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_low,none,demand,-0.36454924770421826,one node
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_high,none,demand,-0.7079381076129476,one node
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_low,none,demand,-0.8562668376308383,one node
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_high,none,demand,-1.4499937143879649,one node
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_low,none,demand,-1.74644523318765,one node
